Geneid_i5k (limma),Treatment_logFC_i5k_Acinetobacter (limma),Treatment_pvalue_i5k_Acinetobacter (limma),Interaction_logFC_i5k_Acinetobacter (limma),Interaction_pvalue_i5k_Acinetobacter (limma),Geneid_Melbourne (limma),Treatment_logFC_Melbourne_Acinetobacter (limma),Treatment_pvalue_Melbourne_Acinetobacter (limma),Interaction_logFC_Melbourne_Acinetobacter (limma),Interaction_pvalue_Melbourne_Acinetobacter (limma)
ref|XM_023446382.1|,-0.005309824,0.989119448,-0.165351214,0.829340104,KNC31861,1.68E-01,7.27E-01,4.68E-02,0.9461697
ref|XM_023446383.1|,0.205267094,0.937993762,-0.264361629,0.841074493,KNC31862,1.88E-01,9.23E-01,2.41E-01,0.833577
ref|XM_023446384.1|,0.192512234,0.937993762,-0.91281247,0.534925283,KNC31863,1.76E-01,9.52E-01,-3.22E-02,0.9925202
ref|XM_023446385.1|,-0.038155743,0.962340871,-0.544940264,0.617265017,KNC31864,1.12E-01,8.57E-01,4.28E-02,0.9507564
ref|XM_023446386.1|,-0.328284047,0.937993762,-0.480633735,0.795733164,KNC31865,5.12E-01,7.72E-01,3.84E-01,0.8604016
ref|XM_023446387.1|,-0.068176433,0.937993762,0.193112918,0.747736704,KNC31866,4.84E-01,7.17E-01,1.56E-02,0.9936589
ref|XM_023446388.1|,0.144504491,0.936922285,-0.165742094,0.798528942,KNC31867,1.14E-01,8.75E-01,-9.00E-02,0.9010659
ref|XM_023446389.1|,-0.071873868,0.937993762,0.160500342,0.929620194,KNC31868,-6.71E-02,9.52E-01,-1.26E-01,0.8583339
ref|XM_023446390.1|,0.042219285,0.937993762,0.169419001,0.692672964,KNC31869,-2.30E-01,8.18E-01,2.63E-01,0.7906319
ref|XM_023446391.1|,-0.321469171,0.929450696,0.266526959,0.869348186,KNC31870,-5.28E-02,9.52E-01,1.55E-01,0.9408325
ref|XM_023446392.1|,0.150008284,0.937993762,-0.000116392,0.999874319,KNC31871,1.02E-01,8.48E-01,-2.27E-01,0.579495
ref|XM_023446393.1|,-0.019374745,0.943258376,0.097969676,0.856493913,KNC31872,1.90E-01,7.69E-01,-3.04E-01,0.579495
ref|XM_023446394.1|,-0.285740084,0.937993762,0.463085184,0.85245603,KNC31873,-8.16E-02,9.52E-01,-3.43E-01,0.7561413
ref|XM_023446395.1|,0.087134568,0.937993762,0.294172371,0.534925283,KNC31874,6.16E-02,9.52E-01,-2.18E-01,0.6174528
ref|XM_023446396.1|,0.384425514,0.860213909,0.537601322,0.631060561,KNC31875,8.27E-03,9.94E-01,-2.83E-01,0.9198952
ref|XM_023446397.1|,-0.332375957,0.937993762,-1.0468891,0.569536212,KNC31876,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446398.1|,0.082553523,0.937993762,-0.327079411,0.534925283,KNC31877,-4.90E-02,9.52E-01,-3.26E-01,0.579495
ref|XM_023446399.1|,0.381874687,0.859619377,0.352509741,0.796766084,KNC31878,-2.95E-02,9.52E-01,-1.80E-01,0.579495
ref|XM_023446400.1|,0.140184556,0.937993762,0.264968394,0.804041288,KNC31879,5.91E-02,9.52E-01,-5.93E-02,0.9584468
ref|XM_023446401.1|,-0.096988696,0.892922507,-0.059333602,0.900727788,KNC31880,-3.29E-02,9.52E-01,-1.02E-01,0.767209
ref|XM_023446402.1|,0.217017583,0.837309077,-0.066131215,0.942705191,KNC31881,1.04E-01,7.97E-01,-1.36E-01,0.7094334
ref|XM_023446403.1|,-0.301795533,0.806240052,-0.595948446,0.534925283,KNC31882,4.11E-01,7.25E-01,-2.09E-01,0.883101
ref|XM_023446404.1|,0.260685369,0.752606928,0.479586586,0.534925283,KNC31883,7.66E-02,9.52E-01,-5.07E-01,0.579495
ref|XM_023446405.1|,-0.108249344,0.937993762,-0.505130106,0.534925283,KNC31884,-5.77E-02,8.98E-01,4.54E-02,0.9071516
ref|XM_023446406.1|,0.00349872,0.975002439,-0.089358327,0.534925283,KNC31885,2.07E-02,9.75E-01,8.76E-02,0.9594242
ref|XM_023446407.1|,0.019881866,0.985421433,-0.02410563,0.995556678,KNC31886,-8.72E-02,8.90E-01,2.79E-01,0.579495
ref|XM_023446408.1|,-0.013605956,0.983417654,-0.392147233,0.707014561,KNC31887,-4.79E-02,9.52E-01,5.42E-02,0.9430394
ref|XM_023446409.1|,-0.041285529,0.937993762,0.061081948,0.85069948,KNC31888,3.08E-01,7.52E-01,-6.14E-02,0.9632048
ref|XM_023446410.1|,0.012496398,0.937993762,0.017472412,0.960328978,KNC31889,4.18E-02,9.52E-01,1.08E-01,0.8480921
ref|XM_023446411.1|,-0.000286779,0.999299861,-0.063489404,0.944743938,KNC31890,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446412.1|,-0.240384513,0.937993762,-0.830675595,0.534925283,KNC31891,-8.66E-03,9.78E-01,2.32E-01,0.638273
ref|XM_023446413.1|,0.104750903,0.943214162,-0.913666441,0.688295267,KNC31892,3.82E-02,9.52E-01,4.99E-01,0.579495
ref|XM_023446414.1|,-0.06863237,0.937993762,0.516283224,0.640744703,KNC31893,4.67E-02,9.52E-01,-3.69E-01,0.579495
ref|XM_023446415.1|,-0.055706463,0.937993762,-0.979608669,0.534925283,KNC31894,1.69E-01,7.40E-01,-1.07E-01,0.8571416
ref|XM_023446416.1|,-0.24399816,0.644244978,0.203365031,0.534925283,KNC31895,2.06E-01,9.52E-01,-3.23E-01,0.835709
ref|XM_023446417.1|,-0.12521889,0.937993762,0.206154379,0.83296469,KNC31896,3.75E-02,9.52E-01,9.95E-02,0.9229213
ref|XM_023446418.1|,0.060052963,0.937993762,-0.299071767,0.534925283,KNC31897,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446419.1|,0.044997242,0.937993762,-0.265103688,0.534925283,KNC31898,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446420.1|,-0.058315688,0.947282291,0.166934711,0.93178903,KNC31899,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446421.1|,-0.248261877,0.937993762,-0.676096933,0.806510359,KNC31900,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446422.1|,-0.278475148,0.937993762,-1.688591932,0.534925283,KNC31901,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446423.1|,-0.143713623,0.937993762,-0.519529169,0.534925283,KNC31902,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446424.1|,-0.220403141,0.937993762,0.791704947,0.534925283,KNC31903,-1.69E-03,9.91E-01,-2.05E-01,0.579495
ref|XM_023446425.1|,0.372748218,0.837309077,0.654544791,0.534925283,KNC31904,-6.01E-02,9.52E-01,-3.82E-01,0.8326009
ref|XM_023446426.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC31905,-1.58E-01,9.52E-01,-9.13E-01,0.5916601
ref|XM_023446427.1|,0.195687328,0.937993762,-0.035224429,0.98828027,KNC31906,1.75E-01,8.65E-01,8.17E-02,0.9445622
ref|XM_023446428.1|,0.204472957,0.937993762,0.098729504,0.95880286,KNC31907,1.15E-01,9.52E-01,-2.74E-01,0.7646499
ref|XM_023446429.1|,0.175844781,0.937993762,0.645033107,0.534925283,KNC31908,-6.76E-03,9.90E-01,-6.95E-01,0.579495
ref|XM_023446430.1|,0.130804423,0.937993762,-0.074288408,0.974891861,KNC31909,8.10E-04,9.94E-01,1.11E-02,0.9676193
ref|XM_023446431.1|,0.096488919,0.937993762,-0.113683821,0.851983882,KNC31910,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446432.1|,0.044822245,0.937993762,-0.055830661,0.948494045,KNC31911,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446433.1|,0.033244756,0.937993762,0.008017503,0.996017549,KNC31912,-4.85E-02,9.52E-01,-5.91E-01,0.579495
ref|XM_023446434.1|,0.120519247,0.931570223,-0.254458108,0.534925283,KNC31913,-3.08E-01,9.16E-01,7.68E-01,0.579495
ref|XM_023446435.1|,0.125843169,0.937993762,0.148537554,0.894125449,KNC31914,-6.07E-02,9.29E-01,8.84E-02,0.813415
ref|XM_023446436.1|,-0.35005946,0.937993762,0.121649669,0.958452132,KNC31915,-6.80E-02,9.52E-01,4.01E-02,0.9619693
ref|XM_023446437.1|,-0.181414206,0.84962277,0.108192464,0.882268926,KNC31916,-9.17E-02,9.12E-01,7.96E-02,0.898445
ref|XM_023446438.1|,0.033724849,0.937993762,0.393936085,0.534925283,KNC31917,3.24E-01,8.35E-01,2.06E-02,0.9936383
ref|XM_023446439.1|,0.036946054,0.937993762,-0.299806058,0.534925283,KNC31918,-3.76E-01,8.50E-01,-5.94E-03,0.9979415
ref|XM_023446440.1|,-0.356632966,0.937993762,0.109550358,0.965141057,KNC31919,2.48E-01,9.52E-01,-2.52E-01,0.9126095
ref|XM_023446441.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC31920,-4.46E-02,9.52E-01,-1.38E-01,0.7737782
ref|XM_023446442.1|,0.205670734,0.937993762,-0.654704012,0.534925283,KNC31921,3.13E-01,8.16E-01,5.15E-01,0.6181748
ref|XM_023446443.1|,0.107674565,0.937993762,-0.078628054,0.934909296,KNC31922,-1.12E-01,9.52E-01,6.86E-02,0.9606475
ref|XM_023446444.1|,0.269416553,0.810143299,-0.112015304,0.912465634,KNC31923,-4.45E-02,9.52E-01,6.23E-02,0.9548151
ref|XM_023446445.1|,-0.048569208,0.937993762,0.205751485,0.791050018,KNC31924,3.61E-02,9.52E-01,-3.03E-02,0.9400994
ref|XM_023446446.1|,-0.326268699,0.937993762,-0.700322622,0.65800154,KNC31925,1.49E-01,8.35E-01,-3.54E-01,0.579495
ref|XM_023446447.1|,-0.126841731,0.937993762,-1.379727668,0.534925283,KNC31926,8.09E-02,9.52E-01,-6.82E-02,0.9400994
ref|XM_023446448.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC31927,-1.89E-02,9.52E-01,2.68E-01,0.579495
ref|XM_023446449.1|,-0.11457345,0.937993762,-0.46047774,0.534925283,KNC31928,-1.18E-01,9.52E-01,3.84E-01,0.7523794
ref|XM_023446450.1|,0.084215181,0.937993762,-0.323561376,0.534925283,KNC31929,1.14E-02,9.87E-01,9.96E-01,0.579495
ref|XM_023446451.1|,0.020218078,0.95649862,0.068565075,0.929765959,KNC31930,2.12E-01,9.52E-01,-3.48E-01,0.8864536
ref|XM_023446452.1|,0.189790126,0.937993762,0.530114667,0.534925283,KNC31931,-2.35E-01,9.04E-01,-7.39E-02,0.9640515
ref|XM_023446453.1|,0.174635198,0.937993762,-0.836605274,0.534925283,KNC31932,-5.13E-02,9.52E-01,-1.74E-01,0.5847174
ref|XM_023446454.1|,-0.002568215,0.998374293,-1.103039728,0.654273436,KNC31933,-6.72E-02,9.52E-01,2.84E-01,0.7900468
ref|XM_023446455.1|,-0.199569611,0.937993762,0.241347065,0.857434582,KNC31934,3.44E-01,7.72E-01,-5.37E-01,0.579495
ref|XM_023446456.1|,-0.122740687,0.937993762,1.631147418,0.534925283,KNC31935,1.95E-01,8.23E-01,-2.21E-02,0.9861947
ref|XM_023446457.1|,0.908733949,0.937993762,0.814402669,0.865022963,KNC31936,8.45E-02,9.52E-01,-6.12E-02,0.9445622
ref|XM_023446458.1|,-0.342813936,0.937993762,-0.234796079,0.922773366,KNC31937,1.65E-02,9.73E-01,-2.03E-01,0.8200886
ref|XM_023446459.1|,-0.448772139,0.922164023,0.464653763,0.8134668,KNC31938,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446460.1|,0.133119536,0.937993762,-0.119954488,0.897490802,KNC31939,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446461.1|,0.046460227,0.937993762,0.069135751,0.953826774,KNC31940,-2.81E-01,9.20E-01,2.15E-01,0.9219634
ref|XM_023446462.1|,-0.038629934,0.937993762,0.163566637,0.778816459,KNC31941,1.52E-01,8.90E-01,7.35E-02,0.9445622
ref|XM_023446463.1|,0.825672403,0.713541446,0.703693944,0.582920468,KNC31942,6.82E-02,9.52E-01,-2.06E-01,0.6037299
ref|XM_023446464.1|,0.089569401,0.937993762,0.768778442,0.534925283,KNC31943,2.53E-01,9.52E-01,-8.94E-01,0.579495
ref|XM_023446465.1|,-0.452226758,0.794690304,-0.254624018,0.848260377,KNC31944,2.49E-01,9.52E-01,-3.57E-01,0.8480921
ref|XM_023446466.1|,0.029488674,0.937993762,0.015686475,0.969171266,KNC31945,4.22E-01,8.77E-01,5.65E-01,0.7879283
ref|XM_023446467.1|,0.114370592,0.937993762,0.819229477,0.534925283,KNC31946,-3.55E-01,9.23E-01,1.28E-02,0.9971491
ref|XM_023446468.1|,0.012278464,0.937993762,-0.024981675,0.94507764,KNC31947,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446469.1|,0.112744411,0.748944719,-0.033677934,0.921619861,KNC31948,2.71E-01,9.52E-01,-1.36E-02,0.9970787
ref|XM_023446470.1|,0.291190515,0.937993762,-0.739157463,0.592272795,KNC31949,-5.74E-01,7.53E-01,2.02E-01,0.9423233
ref|XM_023446471.1|,-0.163029692,0.815003402,0.111210192,0.829251846,KNC31950,-3.68E-01,9.02E-01,6.45E-01,0.7023446
ref|XM_023446472.1|,-0.142045222,0.927351751,-0.133230671,0.841074493,KNC31951,-2.37E-02,9.52E-01,2.07E-01,0.6826542
ref|XM_023446473.1|,0.303969051,0.937993762,-0.347574483,0.870342895,KNC31952,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446474.1|,1.045936118,0.842837866,0.815269538,0.82105751,KNC31953,1.01E-01,9.52E-01,-2.88E-02,0.9780933
ref|XM_023446475.1|,-0.45634943,0.937993762,-2.304843314,0.534925283,KNC31954,-2.81E-01,8.11E-01,-2.57E-01,0.8377592
ref|XM_023446476.1|,0.332496847,0.918067601,0.570532722,0.643977609,KNC31955,-9.64E-02,9.03E-01,2.69E-01,0.579495
ref|XM_023446477.1|,1.196569511,0.801149191,-1.713989478,0.534925283,KNC31956,-5.18E-02,9.52E-01,-2.31E-01,0.7390743
ref|XM_023446478.1|,0.148812107,0.937993762,-0.431362267,0.805353085,KNC31957,1.85E-02,9.76E-01,1.49E-01,0.9350895
ref|XM_023446479.1|,0.019209844,0.937993762,0.158018106,0.649664561,KNC31958,4.14E-02,9.52E-01,-1.92E-01,0.6386687
ref|XM_023446480.1|,-0.111069979,0.823113314,0.029283156,0.946170195,KNC31959,-1.17E-01,9.52E-01,-7.91E-02,0.9747689
ref|XM_023446481.1|,-0.058185676,0.937993762,-0.164718109,0.543611774,KNC31960,3.15E-02,9.52E-01,8.85E-02,0.9269153
ref|XM_023446482.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC31961,-1.54E-01,8.98E-01,3.10E-01,0.6395927
ref|XM_023446483.1|,-0.08703333,0.888348965,0.036370433,0.931198063,KNC31962,-4.26E-02,9.52E-01,-1.19E-02,0.9883381
ref|XM_023446484.1|,-0.833430722,0.752606928,0.736285809,0.676504311,KNC31963,-4.20E-02,9.52E-01,5.05E-01,0.579495
ref|XM_023446485.1|,-0.061867876,0.937993762,-0.023736521,0.961701853,KNC31964,3.67E-02,9.52E-01,-1.00E-01,0.7277078
ref|XM_023446486.1|,-0.164679397,0.752606928,0.117240484,0.756208427,KNC31965,4.01E-02,9.52E-01,1.62E-02,0.9935392
ref|XM_023446487.1|,-0.083199543,0.85226679,0.026749954,0.942223169,KNC31966,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446488.1|,-0.129392436,0.808480115,0.010534648,0.984673171,KNC31967,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446489.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC31968,1.56E-02,9.73E-01,-7.41E-02,0.9489305
ref|XM_023446490.1|,0.091283888,0.937993762,0.214879234,0.764294318,KNC31969,6.11E-02,9.12E-01,-3.02E-01,0.579495
ref|XM_023446491.1|,-0.102203365,0.856570348,0.003176627,0.99720841,KNC31970,1.04E-01,8.93E-01,3.64E-02,0.9594242
ref|XM_023446492.1|,-0.566249476,0.71587024,-0.625980244,0.534925283,KNC31971,2.59E-01,8.94E-01,1.19E-02,0.9954526
ref|XM_023446493.1|,0.02415985,0.937993762,-0.192395693,0.537970069,KNC31972,9.86E-02,9.26E-01,-1.52E-01,0.7888654
ref|XM_023446494.1|,-0.133293015,0.860213909,0.27953339,0.534925283,KNC31973,2.16E-01,7.91E-01,-7.35E-02,0.9489305
ref|XM_023446495.1|,-0.116066701,0.892922507,-0.12119226,0.788754568,KNC31974,4.06E-02,9.52E-01,-2.67E-01,0.579495
ref|XM_023446496.1|,-0.29908744,0.937993762,-0.057244831,0.97793494,KNC31975,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446497.1|,0.074927263,0.937993762,0.194330388,0.569536212,KNC31976,1.77E-01,8.85E-01,-2.31E-01,0.7959158
ref|XM_023446498.1|,-0.075710065,0.937993762,-0.058604323,0.917227915,KNC31977,1.27E-01,7.72E-01,-1.99E-01,0.579495
ref|XM_023446499.1|,-0.046153966,0.937993762,-0.077954545,0.891366811,KNC31978,1.32E-01,7.08E-01,-8.20E-02,0.8123828
ref|XM_023446500.1|,-0.111372795,0.915670978,0.081706064,0.88149721,KNC31979,-7.48E-03,9.83E-01,3.26E-01,0.579495
ref|XM_023446501.1|,0.072873974,0.937993762,0.099525318,0.774108033,KNC31980,-1.31E-01,7.08E-01,4.99E-02,0.9060864
ref|XM_023446502.1|,0.288705841,0.919951062,0.585720767,0.534925283,KNC31981,-4.65E-01,7.49E-01,-1.38E-02,0.9952443
ref|XM_023446503.1|,0.052890553,0.937993762,-0.093199569,0.926494976,KNC31982,1.47E-01,9.52E-01,3.40E-01,0.736794
ref|XM_023446504.1|,0.006511422,0.980245192,-0.212268414,0.542813279,KNC31983,5.72E-02,8.68E-01,-7.75E-04,0.99845
ref|XM_023446505.1|,0.020879661,0.957482658,-0.107698064,0.889719689,KNC31984,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446506.1|,0.04527374,0.937993762,-0.152352448,0.860077034,KNC31985,-1.08E-01,9.52E-01,-3.31E-01,0.8583339
ref|XM_023446507.1|,-0.138311883,0.860213909,0.130937988,0.793168279,KNC31986,-6.22E-02,9.52E-01,9.84E-02,0.9560656
ref|XM_023446508.1|,-0.065844672,0.937993762,0.487872594,0.608640803,KNC31987,6.14E-02,9.52E-01,-2.84E-01,0.9004763
ref|XM_023446509.1|,0.032656612,0.937993762,0.017958379,0.981285192,KNC31988,5.12E-01,7.08E-01,-7.43E-01,0.579495
ref|XM_023446510.1|,0.188252867,0.937993762,0.04822108,0.97583004,KNC31989,1.31E-01,8.44E-01,2.13E-01,0.6595569
ref|XM_023446511.1|,-0.085624802,0.963767545,0.27513265,0.944192793,KNC31990,7.43E-02,9.52E-01,-1.42E-01,0.8457285
ref|XM_023446512.1|,0.225445508,0.900444745,-0.251418252,0.778033836,KNC31991,1.21E-01,9.52E-01,-1.18E+00,0.579495
ref|XM_023446513.1|,0.221986301,0.919951062,0.330700278,0.689480521,KNC31992,-1.54E-01,8.63E-01,7.41E-02,0.9443571
ref|XM_023446514.1|,-0.004574341,0.993561243,0.717184016,0.534925283,KNC31993,1.34E-01,9.52E-01,-3.43E-02,0.9813552
ref|XM_023446515.1|,-0.073818696,0.960484876,-1.688451954,0.534925283,KNC31994,-1.81E-01,7.19E-01,-3.70E-01,0.579495
ref|XM_023446516.1|,0.014899068,0.991738114,-0.805010687,0.760117149,KNC31995,1.21E-01,9.52E-01,-4.54E-02,0.9729734
ref|XM_023446517.1|,0.173735064,0.910837732,-0.531328873,0.534925283,KNC31996,1.10E-01,9.52E-01,-4.67E-01,0.6111525
ref|XM_023446518.1|,0.0794687,0.937993762,-0.158071586,0.872861636,KNC31997,8.61E-02,9.52E-01,-3.26E-01,0.898041
ref|XM_023446519.1|,-0.387530708,0.937993762,0.974677648,0.534925283,KNC31998,2.93E-01,6.26E-01,-2.17E-01,0.69201
ref|XM_023446520.1|,0.293475428,0.815003402,-0.942274774,0.534925283,KNC31999,1.09E-01,9.52E-01,1.15E-03,0.99932
ref|XM_023446521.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC32000,-1.12E-01,9.52E-01,-4.56E-01,0.579495
ref|XM_023446522.1|,-0.166756475,0.937993762,0.155765205,0.878738244,KNC32001,-5.36E-01,7.68E-01,4.45E-01,0.8262095
ref|XM_023446523.1|,0.100187698,0.842837866,-0.077981435,0.823479505,KNC32002,1.01E-01,9.52E-01,2.82E-02,0.9770493
ref|XM_023446524.1|,0.040046155,0.937993762,0.180660078,0.706618319,KNC32003,-3.08E-01,9.33E-01,6.41E-01,0.687675
ref|XM_023446525.1|,0.021679314,0.962340871,0.234635318,0.736954677,KNC32004,1.05E-01,8.62E-01,-1.63E-01,0.7120139
ref|XM_023446526.1|,-0.146820757,0.882822389,0.130023454,0.82538575,KNC32005,-2.43E-01,7.64E-01,2.29E-01,0.7864216
ref|XM_023446527.1|,-0.004329207,0.986545534,0.108667853,0.834230556,KNC32006,-1.20E-01,9.26E-01,-1.92E-01,0.7809038
ref|XM_023446528.1|,0.087948591,0.937993762,0.084089816,0.882612141,KNC32007,6.79E-03,9.81E-01,-2.80E-01,0.579495
ref|XM_023446529.1|,0.016200402,0.968998532,0.118782526,0.88171453,KNC32008,-4.91E-02,9.52E-01,-3.50E-01,0.7607111
ref|XM_023446530.1|,0.781793185,0.937993762,1.940833318,0.534925283,KNC32009,4.63E-02,9.52E-01,-1.02E-01,0.9078626
ref|XM_023446531.1|,-0.01930549,0.943496603,-0.310824603,0.534925283,KNC32010,7.75E-02,9.52E-01,4.16E-02,0.9598093
ref|XM_023446532.1|,0.237040746,0.937993762,-0.224690166,0.912020678,KNC32011,1.19E-01,9.52E-01,-1.46E-01,0.9318825
ref|XM_023446533.1|,-0.33946862,0.873960188,-0.129543378,0.935247408,KNC32012,2.15E-01,9.52E-01,7.38E-01,0.579495
ref|XM_023446534.1|,-0.114717056,0.937993762,0.143536261,0.879899079,KNC32013,-4.86E-02,9.52E-01,1.41E-01,0.7902826
ref|XM_023446535.1|,-0.236818281,0.937993762,0.504412468,0.743757656,KNC32014,1.88E-02,9.67E-01,-1.83E-01,0.828957
ref|XM_023446536.1|,0.048292347,0.937993762,0.225384994,0.732521318,KNC32015,1.29E-01,9.52E-01,-2.60E-01,0.7311941
ref|XM_023446537.1|,0.114204415,0.840699836,0.022206935,0.9623282,KNC32016,-2.32E-01,7.08E-01,-4.34E-02,0.9545086
ref|XM_023446538.1|,0.028242956,0.981112748,-0.755299879,0.694610788,KNC32017,-3.03E-01,6.23E-01,-6.76E-03,0.9944805
ref|XM_023446539.1|,-0.034001627,0.937993762,0.34988177,0.534925283,KNC32018,-2.83E-01,6.23E-01,1.96E-01,0.7021497
ref|XM_023446540.1|,-0.001333808,0.996529305,0.258727208,0.534925283,KNC32019,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446541.1|,0.068033079,0.937993762,0.143635375,0.560187488,KNC32020,4.65E-02,9.52E-01,-8.61E-02,0.8989854
ref|XM_023446542.1|,-0.488056146,0.357966785,-0.08732603,0.927282676,KNC32021,-9.99E-02,8.35E-01,1.33E-01,0.7437155
ref|XM_023446543.1|,-0.134576546,0.802111974,-0.009185465,0.987556505,KNC32022,-4.90E-02,9.52E-01,-9.23E-02,0.7940374
ref|XM_023446544.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC32023,1.72E-01,8.57E-01,9.42E-02,0.9402529
ref|XM_023446545.1|,-0.129158898,0.937993762,-0.142923434,0.950301873,KNC32024,-1.75E-01,8.44E-01,-1.66E-01,0.8485751
ref|XM_023446546.1|,-0.701702355,0.745105187,-0.4041888,0.798528942,KNC32025,-7.85E-02,9.52E-01,-2.05E-01,0.783515
ref|XM_023446547.1|,-0.07109956,0.937993762,0.105738043,0.918564803,KNC32026,2.97E-02,9.52E-01,-3.49E-01,0.579495
ref|XM_023446548.1|,-0.136595237,0.868329456,0.011713133,0.987995204,KNC32027,9.77E-02,9.52E-01,-1.12E+00,0.579495
ref|XM_023446549.1|,0.021664818,0.937993762,-0.081995778,0.89754681,KNC32028,2.52E-01,7.68E-01,-1.64E-01,0.8747125
ref|XM_023446550.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC32029,5.04E-02,9.52E-01,-5.29E-03,0.9948146
ref|XM_023446551.1|,-0.01919193,0.978987246,0.254174577,0.859109596,KNC32030,-9.66E-02,9.52E-01,-4.25E-01,0.579495
ref|XM_023446552.1|,0.098405826,0.937993762,0.133663653,0.944841876,KNC32031,5.30E-02,9.52E-01,6.38E-01,0.579495
ref|XM_023446553.1|,-0.119486752,0.810127766,0.105809321,0.736777569,KNC32032,-2.13E-01,9.52E-01,8.14E-01,0.6193953
ref|XM_023446554.1|,0.023499927,0.937993762,-0.31620842,0.534925283,KNC32033,-8.18E-02,9.52E-01,-3.82E-01,0.579495
ref|XM_023446555.1|,0.079398246,0.937993762,-0.270552434,0.534925283,KNC32034,-1.54E-01,9.44E-01,-1.29E-01,0.9240124
ref|XM_023446556.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC32035,1.50E-01,8.78E-01,5.77E-03,0.9961944
ref|XM_023446557.1|,-0.116132992,0.768690492,-0.1164873,0.636476962,KNC32036,4.98E-01,7.58E-01,-7.89E-02,0.9729734
ref|XM_023446558.1|,-0.085121794,0.937993762,-0.068567008,0.912020678,KNC32037,-9.12E-02,9.52E-01,-2.94E-01,0.8581502
ref|XM_023446559.1|,-0.130346477,0.797470747,0.156561318,0.581454542,KNC32038,4.79E-03,9.83E-01,3.44E-01,0.579495
ref|XM_023446560.1|,0.443987421,0.713541446,-0.118991242,0.922773366,KNC32039,-1.59E-02,9.73E-01,-1.14E-01,0.935994
ref|XM_023446561.1|,-0.369980081,0.920161248,-0.161594568,0.935088518,KNC32040,9.12E-02,9.52E-01,1.86E-01,0.9131209
ref|XM_023446562.1|,-0.229570925,0.937993762,0.356765672,0.833863557,KNC32041,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446563.1|,-0.118215991,0.937993762,0.735972587,0.534925283,KNC32042,-2.57E-01,8.83E-01,4.42E-01,0.6887861
ref|XM_023446564.1|,-0.277914697,0.937993762,-0.528501375,0.60754324,KNC32043,-1.19E-01,9.46E-01,7.42E-02,0.9445622
ref|XM_023446565.1|,-0.080014173,0.937993762,6.32E-05,0.999874319,KNC32044,8.37E-02,9.52E-01,8.54E-02,0.9526931
ref|XM_023446566.1|,0.109263695,0.937993762,0.128668438,0.934495732,KNC32045,-2.13E-01,7.49E-01,2.78E-01,0.5918889
ref|XM_023446567.1|,0.017789583,0.937993762,-0.196576073,0.534925283,KNC32046,3.38E-02,9.52E-01,3.96E-01,0.579495
ref|XM_023446568.1|,0.18165191,0.937993762,0.258445441,0.783295601,KNC32047,7.65E-02,8.93E-01,-3.96E-02,0.9443571
ref|XM_023446569.1|,-0.168623474,0.940784774,-2.623701606,0.534925283,KNC32048,2.71E-02,9.52E-01,-8.50E-02,0.7879283
ref|XM_023446570.1|,0.23868672,0.937993762,-0.351632292,0.747622533,KNC32049,1.60E-02,9.52E-01,4.51E-02,0.9111778
ref|XM_023446571.1|,-0.043515208,0.937993762,-0.446396161,0.534925283,KNC32050,1.54E-02,9.52E-01,-1.98E-01,0.579495
ref|XM_023446572.1|,0.007624362,0.981112748,-0.405964203,0.534925283,KNC32051,2.30E-02,9.71E-01,5.51E-02,0.9698162
ref|XM_023446573.1|,0.284455776,0.937993762,0.675582393,0.789586576,KNC32052,1.78E-01,9.52E-01,-3.38E-01,0.7810205
