Geneid_i5k (limma),A1_logFC_i5k (limma),A1_pvalue_i5k (limma),A4_logFC_i5k (limma),A4_pvalue_i5k (limma),Geneid_Melbourne (limma),A1_logFC_Melbourne (limma),A1_pvalue_Melbourne (limma),A4_logFC_Melbourne (limma),A4_pvalue_Melbourne (limma)
ref|XM_023450487.1|,-0.307909101,0.791698672,-0.79387057,0.721052038,NA,NA,NA,NA,NA
ref|XM_023450488.1|,-0.010707562,0.979597384,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450489.1|,-0.353456589,0.671002529,-0.148928508,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450490.1|,0.182851306,0.671002529,-0.008406681,0.955859995,NA,NA,NA,NA,NA
ref|XM_023450491.1|,0.128245988,0.671002529,-0.092938597,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450492.1|,-0.088410937,0.851845944,0.155835506,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450493.1|,-0.016358408,0.979597384,-0.022978294,0.971211144,NA,NA,NA,NA,NA
ref|XM_023450494.1|,0.118943212,0.671002529,-0.01647737,0.914905163,NA,NA,NA,NA,NA
ref|XM_023450495.1|,0.211936703,0.671002529,-0.026915216,0.901710392,NA,NA,NA,NA,NA
ref|XM_023450496.1|,0.353403644,0.671002529,0.162972305,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450497.1|,0.158119563,0.671002529,0.011349604,0.915094427,NA,NA,NA,NA,NA
ref|XM_023450498.1|,-0.268978674,0.671002529,0.094611487,0.820443998,NA,NA,NA,NA,NA
ref|XM_023450499.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450500.1|,0.550636005,0.671002529,-0.234890142,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450501.1|,-0.118030862,0.796245985,-0.040005844,0.921931062,NA,NA,NA,NA,NA
ref|XM_023450502.1|,-0.06406841,0.839759763,-0.100273373,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450503.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450504.1|,0.414888459,0.671002529,0.146158062,0.65070486,NA,NA,NA,NA,NA
ref|XM_023450505.1|,0.116094042,0.836908932,0.116232262,0.609306655,NA,NA,NA,NA,NA
ref|XM_023450506.1|,-0.186880378,0.683252566,0.174380076,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450507.1|,0.15059915,0.811055368,0.305737304,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450508.1|,0.256327173,0.671002529,-0.055639605,0.852917671,NA,NA,NA,NA,NA
ref|XM_023450509.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450510.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450511.1|,-0.434791673,0.671002529,-0.170340346,0.74997358,NA,NA,NA,NA,NA
ref|XM_023450512.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450513.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450514.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450515.1|,-0.414328032,0.897706204,2.228027745,0.411479527,NA,NA,NA,NA,NA
ref|XM_023450516.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450517.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450518.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450519.1|,0.199364786,0.748559945,-0.082283811,0.79028969,NA,NA,NA,NA,NA
ref|XM_023450520.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450521.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450522.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450523.1|,0.046727522,0.936327043,0.236348386,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450524.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450525.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450526.1|,0.065383826,0.884680904,0.252845834,0.486369175,NA,NA,NA,NA,NA
ref|XM_023450527.1|,0.35778427,0.671002529,-0.15003696,0.885546037,NA,NA,NA,NA,NA
ref|XM_023450528.1|,-0.072343016,0.702958535,-0.033996892,0.792795313,NA,NA,NA,NA,NA
ref|XM_023450529.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450530.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450531.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450532.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450533.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450534.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450535.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450536.1|,-0.24262182,0.674219269,0.440721575,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450537.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450538.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450539.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450540.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450541.1|,-0.115364821,0.797861504,0.303279764,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450542.1|,0.005387146,0.990717031,0.091745531,0.670742882,NA,NA,NA,NA,NA
ref|XM_023450543.1|,-0.277586394,0.671002529,-0.156715619,0.684055474,NA,NA,NA,NA,NA
ref|XM_023450544.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450545.1|,-0.78733251,0.671002529,0.154695359,0.902569829,NA,NA,NA,NA,NA
ref|XM_023450546.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450547.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450548.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450549.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450550.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450551.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450552.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450553.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450554.1|,-0.103042887,0.671002529,-0.11167769,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450555.1|,0.006807344,0.979597384,-0.10088484,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450556.1|,-0.089646043,0.671002529,-0.063212976,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450557.1|,0.025205326,0.901774272,-0.103706325,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450558.1|,-0.060787701,0.73156809,0.041503675,0.789146174,NA,NA,NA,NA,NA
ref|XM_023450559.1|,-0.021292161,0.979597384,-0.04237347,0.899584206,NA,NA,NA,NA,NA
ref|XM_023450560.1|,0.17116075,0.671002529,-0.120289172,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450561.1|,0.206228402,0.671002529,-0.026924808,0.850659971,NA,NA,NA,NA,NA
ref|XM_023450562.1|,-0.052376347,0.867757824,0.060218194,0.80042485,NA,NA,NA,NA,NA
ref|XM_023450563.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450564.1|,-0.012430559,0.980847706,-0.011390802,0.975943224,NA,NA,NA,NA,NA
ref|XM_023450565.1|,-0.211838338,0.830426345,-0.480247564,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450566.1|,0.10916283,0.89491805,0.00399471,0.991728577,NA,NA,NA,NA,NA
ref|XM_023450567.1|,-0.015258528,0.972115381,-0.025653499,0.884979511,NA,NA,NA,NA,NA
ref|XM_023450568.1|,0.578718138,0.671002529,-0.120279162,0.900769393,NA,NA,NA,NA,NA
ref|XM_023450569.1|,0.204951078,0.863411037,-0.464563957,0.622451477,NA,NA,NA,NA,NA
ref|XM_023450570.1|,0.315911012,0.671002529,-0.346882348,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450571.1|,0.154215471,0.671002529,0.000118649,0.999570305,NA,NA,NA,NA,NA
ref|XM_023450572.1|,-0.244551698,0.671002529,-0.426589355,0.293172042,NA,NA,NA,NA,NA
ref|XM_023450573.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450574.1|,-1.568014088,0.671002529,-0.671608543,0.765668061,NA,NA,NA,NA,NA
ref|XM_023450575.1|,0.278363332,0.671002529,0.214652007,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450576.1|,-0.287827852,0.671002529,0.666178374,0.445382385,NA,NA,NA,NA,NA
ref|XM_023450577.1|,-0.099357164,0.74695509,-0.074924164,0.619828729,NA,NA,NA,NA,NA
ref|XM_023450578.1|,0.125756452,0.825524425,0.164302041,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450579.1|,0.178208645,0.695003767,-0.280810905,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450580.1|,0.250004272,0.671002529,0.034887154,0.961707846,NA,NA,NA,NA,NA
ref|XM_023450581.1|,-0.287011066,0.775227513,-0.219326891,0.810961435,NA,NA,NA,NA,NA
ref|XM_023450582.1|,0.076323996,0.93640258,1.071711185,0.412248681,NA,NA,NA,NA,NA
ref|XM_023450583.1|,-0.138598182,0.824941744,-0.01899411,0.977077565,NA,NA,NA,NA,NA
ref|XM_023450584.1|,-0.562867105,0.671002529,-0.084215278,0.887635998,NA,NA,NA,NA,NA
ref|XM_023450585.1|,-0.065398438,0.825524425,-0.112913863,0.50720946,NA,NA,NA,NA,NA
ref|XM_023450586.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450587.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450588.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450589.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450590.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450591.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450592.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450593.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450594.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450595.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450596.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450597.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450598.1|,0.169987225,0.671002529,0.025046351,0.87653446,NA,NA,NA,NA,NA
ref|XM_023450599.1|,0.025912774,0.904444342,-0.160147395,0.476900306,NA,NA,NA,NA,NA
ref|XM_023450600.1|,0.066065922,0.923152413,0.330713169,0.469052525,NA,NA,NA,NA,NA
ref|XM_023450601.1|,-0.04084025,0.942595856,-0.166932631,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450602.1|,-0.13190769,0.726625971,0.012831815,0.962309539,NA,NA,NA,NA,NA
ref|XM_023450603.1|,0.26225785,0.671002529,0.032498363,0.877283786,NA,NA,NA,NA,NA
ref|XM_023450604.1|,0.17000715,0.671002529,0.077462687,0.70060848,NA,NA,NA,NA,NA
ref|XM_023450605.1|,0.171814839,0.671002529,-0.054203986,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450606.1|,-0.279511014,0.671002529,-0.480363921,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450607.1|,-0.365773326,0.671002529,-0.035849908,0.893062193,NA,NA,NA,NA,NA
ref|XM_023450608.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450609.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450610.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450611.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450612.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450613.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450614.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450615.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450616.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450617.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450618.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450619.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450620.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450621.1|,0.339789497,0.671002529,0.17449235,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450622.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450623.1|,0.529674056,0.759528176,0.055950004,0.976024721,NA,NA,NA,NA,NA
ref|XM_023450624.1|,0.032296879,0.958023947,0.033636083,0.936669743,NA,NA,NA,NA,NA
ref|XM_023450625.1|,-0.118696503,0.89436714,0.839508306,0.353752074,NA,NA,NA,NA,NA
ref|XM_023450626.1|,-0.11810174,0.671002529,0.023806522,0.93134646,NA,NA,NA,NA,NA
ref|XM_023450627.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450628.1|,-0.076957991,0.853746748,0.281795125,0.376892324,NA,NA,NA,NA,NA
ref|XM_023450629.1|,0.345633334,0.671002529,-0.008460217,0.969854329,NA,NA,NA,NA,NA
ref|XM_023450630.1|,0.082196281,0.934228332,0.223616919,0.775398566,NA,NA,NA,NA,NA
ref|XM_023450631.1|,-0.010183057,0.988591706,-0.023854903,0.976018614,NA,NA,NA,NA,NA
ref|XM_023450632.1|,0.258922778,0.671002529,-0.43443748,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450633.1|,0.031621792,0.952234935,-0.042110243,0.877446064,NA,NA,NA,NA,NA
ref|XM_023450634.1|,0.013393654,0.979512188,-0.167406986,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450635.1|,-0.02668592,0.943730096,0.048225085,0.721714441,NA,NA,NA,NA,NA
ref|XM_023450636.1|,-0.062811057,0.809988019,-0.074927367,0.773196256,NA,NA,NA,NA,NA
ref|XM_023450637.1|,0.314132146,0.779691854,-0.047540821,0.890388743,NA,NA,NA,NA,NA
ref|XM_023450638.1|,0.017188598,0.982826112,0.24231856,0.639326712,NA,NA,NA,NA,NA
ref|XM_023450639.1|,-0.098806965,0.779369039,-0.171113571,0.569434487,NA,NA,NA,NA,NA
ref|XM_023450640.1|,0.323915974,0.671002529,-0.085685038,0.774111667,NA,NA,NA,NA,NA
ref|XM_023450641.1|,0.367284852,0.671002529,0.122977968,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450642.1|,-0.012922621,0.948729807,0.032357248,0.784684024,NA,NA,NA,NA,NA
ref|XM_023450643.1|,-0.230208751,0.9005615,-0.42019954,0.801525774,NA,NA,NA,NA,NA
ref|XM_023450644.1|,-0.095875607,0.671002529,-0.056140867,0.695961059,NA,NA,NA,NA,NA
ref|XM_023450645.1|,2.076288675,0.671002529,3.914059935,0.542076474,NA,NA,NA,NA,NA
ref|XM_023450646.1|,0.231432488,0.698014851,-0.097792476,0.7627696,NA,NA,NA,NA,NA
ref|XM_023450647.1|,-0.141259534,0.671002529,-0.160632803,0.579709804,NA,NA,NA,NA,NA
ref|XM_023450648.1|,0.584196676,0.826515863,0.252408319,0.910864204,NA,NA,NA,NA,NA
ref|XM_023450649.1|,0.077895233,0.959755993,0.529764504,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450650.1|,-0.133736712,0.765938296,-0.057887324,0.908586754,NA,NA,NA,NA,NA
ref|XM_023450651.1|,0.174590398,0.733009662,0.239832474,0.628709701,NA,NA,NA,NA,NA
ref|XM_023450652.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450653.1|,2.049865025,0.671002529,3.095136578,0.43197144,NA,NA,NA,NA,NA
ref|XM_023450654.1|,-0.7060734,0.671002529,-0.315188303,0.735369355,NA,NA,NA,NA,NA
ref|XM_023450655.1|,1.659099775,0.671002529,1.652935865,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450656.1|,0.006788067,0.986583815,-0.031403258,0.814249332,NA,NA,NA,NA,NA
ref|XM_023450657.1|,0.214135883,0.671002529,0.005372549,0.989651782,NA,NA,NA,NA,NA
ref|XM_023450658.1|,-0.016016563,0.984317612,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450659.1|,0.085421399,0.818766974,-0.135873844,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450660.1|,0.317040822,0.671002529,-0.084254731,0.828980881,NA,NA,NA,NA,NA
ref|XM_023450661.1|,-0.085634526,0.830272242,0.387259749,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450662.1|,-0.110483101,0.671002529,-0.062981966,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450663.1|,-0.261916724,0.671002529,0.152033484,0.753564417,NA,NA,NA,NA,NA
ref|XM_023450664.1|,0.034477703,0.956602545,0.13215457,0.631844638,NA,NA,NA,NA,NA
ref|XM_023450665.1|,0.211589136,0.671002529,-0.075933476,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450666.1|,-0.232041918,0.870382114,0.616200529,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450667.1|,0.013510663,0.984317612,0.068793673,0.828721382,NA,NA,NA,NA,NA
ref|XM_023450668.1|,0.388122556,0.671002529,0.141265683,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450669.1|,0.107652538,0.671002529,0.000588224,0.996251642,NA,NA,NA,NA,NA
ref|XM_023450670.1|,-0.056836037,0.821960388,-0.130168213,0.566028755,NA,NA,NA,NA,NA
ref|XM_023450671.1|,0.012567444,0.969203539,0.043171638,0.76656345,NA,NA,NA,NA,NA
ref|XM_023450672.1|,0.209425335,0.763440799,-0.44820554,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450673.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450674.1|,-0.005498248,0.988289823,-0.013049559,0.927811297,NA,NA,NA,NA,NA
ref|XM_023450675.1|,-0.321826469,0.888710857,0.150323392,0.946754085,NA,NA,NA,NA,NA
ref|XM_023450676.1|,-0.043409495,0.979597384,0.683108271,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450677.1|,-0.989890306,0.671002529,-0.137082547,0.933871251,NA,NA,NA,NA,NA
ref|XM_023450678.1|,-0.130579249,0.841675477,0.080766042,0.809023044,NA,NA,NA,NA,NA
ref|XM_023450679.1|,-0.643440416,0.809255461,-0.231504195,0.932968517,NA,NA,NA,NA,NA
ref|XM_023450680.1|,-0.072394969,0.917634957,0.029172191,0.946754085,NA,NA,NA,NA,NA
ref|XM_023450681.1|,0.309762897,0.671002529,-0.371580222,0.621999127,NA,NA,NA,NA,NA
ref|XM_023450682.1|,-0.040452577,0.909868423,0.025501885,0.894185033,NA,NA,NA,NA,NA
ref|XM_023450683.1|,-0.016270933,0.978668405,-0.093751533,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450684.1|,0.423968533,0.671002529,0.433255687,0.393691031,NA,NA,NA,NA,NA
ref|XM_023450685.1|,0.96320094,0.671002529,0.214522504,0.708645849,NA,NA,NA,NA,NA
ref|XM_023450686.1|,0.280134122,0.671002529,0.050276815,0.756254689,NA,NA,NA,NA,NA
ref|XM_023450687.1|,0.043922415,0.723648909,0.004180817,0.967441081,NA,NA,NA,NA,NA
ref|XM_023450688.1|,0.051613557,0.837241198,0.068326721,0.773254485,NA,NA,NA,NA,NA
ref|XM_023450689.1|,0.359176152,0.671002529,0.131880511,0.638408606,NA,NA,NA,NA,NA
ref|XM_023450690.1|,-0.050853496,0.900979081,-0.199381366,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450691.1|,0.107668789,0.671002529,-0.137890228,0.537594228,NA,NA,NA,NA,NA
ref|XM_023450692.1|,0.108766688,0.671002529,-0.041207311,0.825692398,NA,NA,NA,NA,NA
ref|XM_023450693.1|,-0.119066788,0.730750295,0.041430974,0.805303057,NA,NA,NA,NA,NA
ref|XM_023450694.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450695.1|,0.078284781,0.671002529,0.088242474,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450696.1|,0.077314435,0.890685123,-0.135874374,0.809023044,NA,NA,NA,NA,NA
ref|XM_023450697.1|,0.086276334,0.823191349,0.089486168,0.623099773,NA,NA,NA,NA,NA
ref|XM_023450698.1|,0.248532827,0.671002529,-0.042607343,0.854490447,NA,NA,NA,NA,NA
ref|XM_023450699.1|,-0.119232072,0.677101831,-0.10883012,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450700.1|,-0.115756406,0.671002529,0.019940213,0.88643206,NA,NA,NA,NA,NA
ref|XM_023450701.1|,-0.055930441,0.833424686,0.100214352,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450702.1|,0.221408325,0.671002529,-0.128357404,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450703.1|,-0.707546244,0.671002529,0.298356034,0.888741062,NA,NA,NA,NA,NA
ref|XM_023450704.1|,0.237917873,0.904072448,2.00338137,0.476446383,NA,NA,NA,NA,NA
ref|XM_023450705.1|,0.28919011,0.767110477,-0.270119555,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450706.1|,0.058783739,0.924318579,0.074975649,0.872397034,NA,NA,NA,NA,NA
ref|XM_023450707.1|,0.091809241,0.69774554,-0.041934124,0.84305318,NA,NA,NA,NA,NA
ref|XM_023450708.1|,-0.037601198,0.863411037,-0.076578653,0.611844438,NA,NA,NA,NA,NA
ref|XM_023450709.1|,0.113971935,0.671002529,-0.111850604,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450710.1|,-0.103072335,0.671002529,-0.009019756,0.97365538,NA,NA,NA,NA,NA
ref|XM_023450711.1|,-0.219419679,0.671002529,-0.054530884,0.867803954,NA,NA,NA,NA,NA
ref|XM_023450712.1|,0.250164617,0.711016478,-0.964335609,0.447455409,NA,NA,NA,NA,NA
ref|XM_023450713.1|,0.42406304,0.671002529,0.026862948,0.963296366,NA,NA,NA,NA,NA
ref|XM_023450714.1|,-0.276971147,0.671002529,0.030841575,0.926734112,NA,NA,NA,NA,NA
ref|XM_023450715.1|,0.082434859,0.902297426,0.305982442,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450716.1|,0.103312629,0.924834904,-0.169650896,0.862315127,NA,NA,NA,NA,NA
ref|XM_023450717.1|,-0.198823615,0.671002529,-0.098236499,0.782363823,NA,NA,NA,NA,NA
ref|XM_023450718.1|,-0.127515671,0.671002529,0.145029657,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450719.1|,0.33663965,0.733880877,-0.042860483,0.95784588,NA,NA,NA,NA,NA
ref|XM_023450720.1|,0.13174604,0.920905188,0.612197471,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450721.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450722.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450723.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450724.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450725.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450726.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450727.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450728.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450729.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450730.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450731.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450732.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450733.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450734.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450735.1|,0.118248472,0.671002529,-0.215604469,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450736.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450737.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450738.1|,-0.289586777,0.671002529,0.239501294,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450739.1|,0.22840875,0.671002529,-0.039580213,0.82638708,NA,NA,NA,NA,NA
ref|XM_023450740.1|,-0.279666395,0.671002529,-0.603834778,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450741.1|,-0.050868069,0.972180003,0.123650686,0.898561944,NA,NA,NA,NA,NA
ref|XM_023450742.1|,0.110057253,0.671002529,0.069666404,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450743.1|,-0.519395916,0.828279727,0.729407138,0.762904887,NA,NA,NA,NA,NA
ref|XM_023450744.1|,-0.135881636,0.762416071,-0.066779087,0.840121047,NA,NA,NA,NA,NA
ref|XM_023450745.1|,0.118248472,0.671002529,-0.083695687,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450746.1|,-0.157660391,0.671002529,-0.098431518,0.603706212,NA,NA,NA,NA,NA
ref|XM_023450747.1|,-0.187031358,0.671002529,0.048228676,0.922048759,NA,NA,NA,NA,NA
