Geneid_i5k (limma),Treatment_logFC_i5k_Pseudomonas (limma),Treatment_pvalue_i5k_Pseudomonas (limma),Interaction_logFC_i5k_Pseudomonas (limma),Interaction_pvalue_i5k_Pseudomonas (limma),Geneid_Melbourne (limma),Treatment_logFC_Melbourne_Pseudomonas (limma),Treatment_pvalue_Melbourne_Pseudomonas (limma),Interaction_logFC_Melbourne_Pseudomonas (limma),Interaction_pvalue_Melbourne_Pseudomonas (limma)
ref|XM_023436031.1|,0.233278175,0.835533183,0.078552482,0.953063499,KNC21510,4.46E-02,0.875541383,3.77E-01,0.06375219
ref|XM_023436032.1|,-0.054651934,0.883816647,-0.294383394,0.509411544,KNC21511,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436033.1|,0.146671684,0.835533183,-0.209028224,0.848878209,KNC21512,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436034.1|,-0.065217059,0.835533183,-0.058586473,0.919478826,KNC21513,1.53E-01,0.881366625,3.07E-01,0.86718956
ref|XM_023436035.1|,-0.059910327,0.835533183,0.154073968,0.679028043,KNC21514,-3.27E-01,0.860668127,1.92E-01,0.92991025
ref|XM_023436036.1|,-0.026675391,0.890656208,0.039065706,0.92273251,KNC21515,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436037.1|,0.013982076,0.978596193,0.249254372,0.693333957,KNC21516,3.16E-01,0.860668127,3.19E-01,0.77184897
ref|XM_023436038.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC21517,-6.59E-02,0.888405397,4.16E-01,0.34081124
ref|XM_023436039.1|,-0.007637722,0.978181713,-0.195848429,0.450603414,KNC21518,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436040.1|,-0.039274195,0.889529974,0.077041488,0.889307308,KNC21519,-6.14E-01,0.860668127,-4.82E-01,0.78548641
ref|XM_023436041.1|,-0.056557936,0.835533183,-0.0942263,0.669544826,KNC21520,-4.83E-02,0.958152797,4.13E-01,0.64708852
ref|XM_023436042.1|,-0.13390649,0.874948248,0.036112418,0.984905623,KNC21521,1.18E-01,0.870526257,4.70E-01,0.6027717
ref|XM_023436043.1|,-0.222442001,0.835533183,0.708408668,0.558222915,KNC21522,-2.29E-01,0.860668127,1.81E-01,0.82517559
ref|XM_023436044.1|,-0.101781864,0.835533183,-0.328233151,0.530628229,KNC21523,6.31E-02,0.939912605,6.60E-01,0.30483412
ref|XM_023436045.1|,0.078927452,0.835533183,-0.269307775,0.248742736,KNC21524,5.89E-02,0.974758835,7.12E-01,0.61293015
ref|XM_023436046.1|,-0.128004752,0.835533183,0.05958019,0.967500528,KNC21525,-1.20E-01,0.860668127,2.73E-01,0.54999922
ref|XM_023436047.1|,-0.090175912,0.835533183,0.24100727,0.634130151,KNC21526,-1.17E-01,0.860668127,5.41E-01,0.05507085
ref|XM_023436048.1|,0.054206353,0.921036221,-0.47434723,0.378638028,KNC21527,-5.65E-02,0.925258695,1.76E-01,0.84547567
ref|XM_023436049.1|,0.06773052,0.835533183,-0.355247535,0.228922532,KNC21528,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436050.1|,0.079821113,0.835533183,0.001106304,0.997910961,KNC21529,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436051.1|,0.188094153,0.835533183,0.006471628,0.996496933,KNC21530,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436052.1|,0.189574155,0.835533183,-0.098559084,0.912891986,KNC21531,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436053.1|,0.147716896,0.835533183,-0.014222487,0.978547412,KNC21532,2.03E-01,0.860668127,-2.33E-01,0.68179409
ref|XM_023436054.1|,0.017377921,0.934672882,-0.075910582,0.818070941,KNC21533,7.31E-02,0.860668127,-1.84E-01,0.78115191
ref|XM_023436055.1|,0.084353832,0.835533183,0.064293903,0.938933421,KNC21534,7.72E-02,0.919239687,-2.71E-01,0.796032
ref|XM_023436056.1|,0.204820847,0.835533183,0.183726596,0.747585969,KNC21535,1.85E-02,0.976023705,-6.20E-04,0.99975172
ref|XM_023436057.1|,-0.08697617,0.835533183,0.012716591,0.98421531,KNC21536,-1.07E-02,0.990837789,3.97E-01,0.74942573
ref|XM_023436058.1|,-0.484589304,0.835533183,-0.687605675,0.610227014,KNC21537,-8.85E-02,0.936429872,5.58E-01,0.64274326
ref|XM_023436059.1|,0.721889715,0.835533183,-0.981688372,0.63709445,KNC21538,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436060.1|,0.170619968,0.845795847,0.364145747,0.828222247,KNC21539,-5.23E-02,0.909481192,4.12E-01,0.25822135
ref|XM_023436061.1|,0.826755137,0.835533183,0.955618337,0.807435848,KNC21540,1.45E-01,0.860668127,-2.95E-01,0.22734726
ref|XM_023436062.1|,-1.0989643,0.835533183,-1.010824216,0.846453822,KNC21541,-7.73E-02,0.974155035,6.85E-01,0.75470077
ref|XM_023436063.1|,-0.294536678,0.867661716,-1.175808292,0.63709445,KNC21542,1.21E-01,0.860668127,-2.61E-01,0.73542863
ref|XM_023436064.1|,-0.011899319,0.975972076,0.201906576,0.650615505,KNC21543,2.55E-03,0.996439514,1.50E-01,0.91196746
ref|XM_023436065.1|,0.324120645,0.835533183,-0.878135378,0.556801603,KNC21544,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436066.1|,-0.500615707,0.835533183,-0.024635819,0.992043107,KNC21545,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436067.1|,0.019129915,0.973936529,0.18310759,0.827829768,KNC21546,2.11E-01,0.860668127,-2.34E-01,0.74942573
ref|XM_023436068.1|,-0.219303547,0.835533183,0.259420181,0.650837369,KNC21547,-1.02E-01,0.860668127,-1.33E-01,0.85179737
ref|XM_023436069.1|,0.016958402,0.972786623,0.150031896,0.832710484,KNC21548,2.81E-02,0.874444024,-4.59E-02,0.89125871
ref|XM_023436070.1|,0.004874671,0.991981499,0.21278,0.792933017,KNC21549,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436071.1|,0.223583028,0.835533183,-0.566680299,0.609994774,KNC21550,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436072.1|,-0.024346461,0.976678928,0.260700093,0.829207477,KNC21551,-4.27E-01,0.860668127,5.19E-01,0.82210475
ref|XM_023436073.1|,-0.127210483,0.835533183,0.006591855,0.992013792,KNC21552,7.96E-02,0.860668127,1.43E-01,0.82046556
ref|XM_023436074.1|,-0.230038458,0.835533183,-0.478290274,0.703686384,KNC21553,3.31E-01,0.860668127,6.33E-01,0.6661783
ref|XM_023436075.1|,0.348036746,0.835533183,0.866403342,0.440747905,KNC21554,2.02E-01,0.860668127,-1.22E-01,0.85318184
ref|XM_023436076.1|,-0.058468285,0.905357035,-0.101325507,0.918807075,KNC21555,1.01E-01,0.860668127,-1.16E-01,0.64230599
ref|XM_023436077.1|,0.002889572,0.998106072,-0.772016611,0.612690565,KNC21556,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436078.1|,-0.068251513,0.907350268,0.737742534,0.113740844,KNC21557,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436079.1|,-0.695544783,0.835533183,-0.57016156,0.722969953,KNC21558,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436080.1|,0.16788973,0.835533183,-0.566926991,0.578356681,KNC21559,4.73E-02,0.886208033,7.76E-02,0.89752043
ref|XM_023436081.1|,-1.280051062,0.835533183,-1.423079849,0.619782081,KNC21560,3.79E-01,0.860668127,-1.13E+00,0.13128164
ref|XM_023436082.1|,-0.076268083,0.835533183,0.014318647,0.981328214,KNC21561,-7.63E-02,0.957708835,-4.53E-01,0.79233623
ref|XM_023436083.1|,-0.629888508,0.835533183,0.002901619,0.999334049,KNC21562,1.99E-02,0.981501085,-3.16E-01,0.78115191
ref|XM_023436084.1|,-0.094158569,0.835533183,0.308663356,0.470529078,KNC21563,2.97E-02,0.922062537,-3.59E-01,0.05507085
ref|XM_023436085.1|,-0.109572397,0.835533183,0.224390021,0.678120488,KNC21564,-2.46E-01,0.870774078,3.83E-01,0.89462508
ref|XM_023436086.1|,0.222143558,0.835533183,0.98883242,0.257386122,KNC21565,-6.02E-02,0.860668127,1.09E-01,0.82132293
ref|XM_023436087.1|,-0.141354144,0.898617953,0.174474545,0.94106717,KNC21566,9.10E-02,0.860668127,-6.29E-02,0.90154469
ref|XM_023436088.1|,0.015937515,0.929260982,-0.023046181,0.949078342,KNC21567,1.30E-01,0.860668127,-7.96E-02,0.86155133
ref|XM_023436089.1|,0.18775617,0.835533183,-0.01488016,0.98368987,KNC21568,-1.37E-01,0.860668127,1.17E-01,0.87917868
ref|XM_023436090.1|,0.093443058,0.835533183,-0.025737179,0.965317148,KNC21569,9.83E-02,0.941248983,-2.56E-01,0.90149328
ref|XM_023436091.1|,0.017217305,0.958311311,0.004700096,0.992627939,KNC21570,-4.34E-01,0.860668127,1.72E-01,0.93148025
ref|XM_023436092.1|,-0.225987574,0.835533183,0.364388884,0.724222532,KNC21571,4.11E-01,0.860668127,5.43E-01,0.76143957
ref|XM_023436093.1|,-0.010323127,0.986524716,0.305340828,0.745686748,KNC21572,-2.25E-03,0.99370865,1.12E-01,0.78943108
ref|XM_023436094.1|,-0.014991933,0.972193766,0.240416668,0.564616063,KNC21573,1.94E-01,0.860668127,6.38E-02,0.96148862
ref|XM_023436095.1|,-0.110829203,0.835533183,-0.041630969,0.963832877,KNC21574,2.54E-01,0.860668127,5.43E-02,0.96722188
ref|XM_023436096.1|,0.310528699,0.835533183,0.158149461,0.811262157,KNC21575,1.58E-01,0.860668127,-1.45E-01,0.67621291
ref|XM_023436097.1|,0.009294636,0.991421954,0.119181623,0.950158388,KNC21576,-8.66E-02,0.860668127,-1.12E-01,0.87346317
ref|XM_023436098.1|,0.029237013,0.913995137,-0.220225502,0.443659361,KNC21577,-8.40E-02,0.860668127,-3.99E-02,0.9261379
ref|XM_023436099.1|,0.013202583,0.929399094,-0.008964435,0.975719158,KNC21578,1.72E-02,0.943221053,-1.18E-01,0.64035449
ref|XM_023436100.1|,0.232202856,0.835533183,0.031638681,0.97557001,KNC21579,3.74E-01,0.860668127,-7.13E-01,0.38805932
ref|XM_023436101.1|,-0.134787933,0.835533183,-0.366378608,0.615951475,KNC21580,-1.79E-01,0.860668127,8.78E-01,0.29052642
ref|XM_023436102.1|,0.148314682,0.868999671,-0.376776065,0.809596972,KNC21581,-1.20E-01,0.860668127,2.73E-01,0.54999922
ref|XM_023436103.1|,-0.462804246,0.835533183,0.446225668,0.928313982,KNC21582,2.76E-01,0.860668127,-3.16E-01,0.60319969
ref|XM_023436104.1|,0.486629489,0.835533183,-0.204368996,0.949444825,KNC21583,-1.16E-01,0.860668127,5.39E-01,0.05507085
ref|XM_023436105.1|,-0.597722665,0.835533183,-0.650872664,0.670539226,KNC21584,4.54E-04,0.997886903,2.60E-02,0.96772163
ref|XM_023436106.1|,-0.021464645,0.933389608,-0.216419814,0.372227197,KNC21585,-6.45E-02,0.921252374,-2.41E-01,0.78736806
ref|XM_023436107.1|,0.511356847,0.835533183,-0.700410025,0.366428159,KNC21586,-7.78E-03,0.987497487,-5.01E-01,0.2234256
ref|XM_023436108.1|,0.012020451,0.973297815,0.263963629,0.402395307,KNC21587,6.64E-02,0.950831253,-7.85E-01,0.35449043
ref|XM_023436109.1|,0.122997864,0.943469626,-1.566359093,0.294677764,KNC21588,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436110.1|,0.526692267,0.835533183,-0.111020216,0.966079451,KNC21589,-3.04E-02,0.977438944,5.35E-01,0.6413558
ref|XM_023436111.1|,0.043139735,0.841691842,-0.375745813,0.031647512,KNC21590,1.18E-01,0.860668127,-1.36E-01,0.79162939
ref|XM_023436112.1|,0.053948492,0.870507359,0.307061998,0.405239644,KNC21591,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436113.1|,-0.077880059,0.835533183,0.089392006,0.774654219,KNC21592,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436114.1|,-0.593691826,0.835533183,2.148964076,0.413128782,KNC21593,-1.19E-01,0.860668127,8.18E-01,0.05507085
ref|XM_023436115.1|,-0.888494008,0.835533183,2.953055865,0.34266785,KNC21594,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436116.1|,-0.100474042,0.835533183,0.167396807,0.843828919,KNC21595,-1.50E-01,0.860668127,-7.03E-01,0.4467294
ref|XM_023436117.1|,-0.115895098,0.835533183,0.304149622,0.344328571,KNC21596,-3.39E-01,0.860668127,7.91E-02,0.9783176
ref|XM_023436118.1|,0.07837245,0.835533183,0.064921471,0.861310123,KNC21597,-1.00E-01,0.860668127,9.67E-02,0.77876715
ref|XM_023436119.1|,-0.671259925,0.835533183,0.406446608,0.921074602,KNC21598,1.81E-02,0.975673881,2.71E-01,0.5737852
ref|XM_023436120.1|,0.110043904,0.835533183,-0.046581204,0.933425885,KNC21599,-1.92E-01,0.860668127,3.03E-02,0.97865625
ref|XM_023436121.1|,0.166766869,0.835533183,0.052666158,0.949115466,KNC21600,-9.40E-02,0.860668127,3.52E-02,0.94525278
ref|XM_023436122.1|,0.14752904,0.835533183,0.008245663,0.992743865,KNC21601,-9.77E-02,0.912932422,5.97E-01,0.48106642
ref|XM_023436123.1|,-0.09076709,0.93462764,0.921100855,0.386490361,KNC21602,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436124.1|,0.248679655,0.835533183,-0.489650645,0.287859926,KNC21603,-1.03E-02,0.978911451,1.02E-01,0.86313307
ref|XM_023436125.1|,0.30570362,0.835533183,-0.275672797,0.79565079,KNC21604,-1.34E-01,0.860668127,-6.79E-02,0.91349756
ref|XM_023436126.1|,-0.086795528,0.867500633,0.141728266,0.894640717,KNC21605,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436127.1|,0.006629486,0.984081845,-0.003303585,0.995422757,KNC21606,-3.39E-01,0.860668127,3.78E-01,0.85400834
ref|XM_023436128.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC21607,-1.52E-01,0.860668127,-1.37E-01,0.9415028
ref|XM_023436129.1|,0.081744126,0.948893647,0.300968322,0.89111847,KNC21608,1.74E-01,0.860668127,3.76E-01,0.73388447
ref|XM_023436130.1|,-0.037449878,0.881483697,0.269862253,0.262152755,KNC21609,1.56E-01,0.904962714,-2.53E-01,0.91270824
ref|XM_023436131.1|,-0.054205091,0.903634456,0.250405764,0.680968401,KNC21610,-1.24E-02,0.97872193,4.80E-03,0.9972407
ref|XM_023436132.1|,0.20263948,0.835533183,-1.025110005,0.070260317,KNC21611,9.50E-02,0.860668127,-1.29E-01,0.84445496
ref|XM_023436133.1|,-0.092992896,0.835533183,0.375316635,0.489495335,KNC21612,-1.28E-01,0.860668127,-7.02E-04,0.99971973
ref|XM_023436134.1|,0.381165032,0.876048043,-1.14866638,0.776369577,KNC21613,-2.28E-01,0.860668127,1.53E-01,0.90434971
ref|XM_023436135.1|,-0.022925396,0.940408321,-0.15674638,0.692127529,KNC21614,-2.33E-02,0.975673881,2.90E-01,0.67112007
ref|XM_023436136.1|,-0.044061671,0.908482502,0.330218904,0.414468565,KNC21615,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436137.1|,-0.173982865,0.835533183,0.225284537,0.784818597,KNC21616,4.86E-02,0.950690049,2.82E-01,0.7726636
ref|XM_023436138.1|,0.125704854,0.835533183,-0.280494986,0.315475548,KNC21617,-7.58E-02,0.952963035,-2.44E-01,0.90042959
ref|XM_023436139.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC21618,1.26E-01,0.860668127,-2.25E-01,0.72143596
ref|XM_023436140.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC21619,-2.14E-02,0.972398351,-1.80E-02,0.9854055
ref|XM_023436141.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC21620,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436142.1|,-0.244684653,0.835533183,0.227481411,0.92576428,KNC21621,-1.40E-01,0.860668127,1.44E-01,0.82667878
ref|XM_023436143.1|,0.462705293,0.835533183,-1.234819397,0.567540556,KNC21622,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436144.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC21623,1.41E-01,0.860668127,1.13E-02,0.98992081
ref|XM_023436145.1|,-0.011438741,0.97591166,-0.26400657,0.440978526,KNC21624,1.99E-02,0.975673881,1.44E-01,0.8256715
ref|XM_023436146.1|,-0.078361601,0.88350371,-0.24863154,0.775076992,KNC21625,1.25E-01,0.860668127,1.36E-01,0.78509374
ref|XM_023436147.1|,-1.12105255,0.835533183,3.032448815,0.050311615,KNC21626,-2.89E-01,0.860668127,3.44E-01,0.69133985
ref|XM_023436148.1|,-0.037808819,0.89827351,-0.162215887,0.702245699,KNC21627,4.44E-02,0.912638213,-2.05E-01,0.6611343
ref|XM_023436149.1|,-0.127960464,0.945829764,-0.242737642,0.948274157,KNC21628,-1.80E-02,0.976326575,3.69E-01,0.51488312
ref|XM_023436150.1|,0.178671296,0.835533183,-0.225483851,0.670402801,KNC21629,1.07E-01,0.860668127,3.18E-01,0.63887204
ref|XM_023436151.1|,0.657211078,0.835533183,-0.326379875,0.926421202,KNC21630,-2.45E-02,0.951494119,-1.76E-01,0.69608466
ref|XM_023436152.1|,0.037297994,0.930702719,-0.060322744,0.943836205,KNC21631,-2.89E-01,0.860668127,-3.89E-01,0.85645391
ref|XM_023436153.1|,-0.077095882,0.848277801,0.158188993,0.839634681,KNC21632,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436154.1|,-0.037601981,0.967450568,-0.582841887,0.458709784,KNC21633,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436155.1|,0.049236748,0.886607013,0.144368917,0.80344399,KNC21634,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436156.1|,0.021610202,0.954474817,-0.267841329,0.453713056,KNC21635,3.54E-02,0.975673881,-2.04E-01,0.88377338
ref|XM_023436157.1|,0.164327371,0.835533183,-0.189633659,0.830702462,KNC21636,1.67E-02,0.975673881,5.46E-01,0.07459003
ref|XM_023436158.1|,-0.15155605,0.835533183,0.90865517,0.125388007,KNC21637,9.15E-03,0.995429006,4.64E-01,0.88280628
ref|XM_023436159.1|,0.043560074,0.966932276,0.015638064,0.992230046,KNC21638,1.67E-02,0.975673881,-1.63E-01,0.80956562
ref|XM_023436160.1|,-0.119106885,0.835533183,0.298600243,0.616762704,KNC21639,1.27E-01,0.860668127,-2.04E-01,0.87773537
ref|XM_023436161.1|,-0.134877749,0.835533183,-0.256167292,0.684460354,KNC21640,-9.41E-02,0.860668127,-1.17E-01,0.87292695
ref|XM_023436162.1|,-0.351006907,0.835533183,-0.270267261,0.846744548,KNC21641,-2.63E-01,0.860668127,-5.87E-01,0.34706418
ref|XM_023436163.1|,-0.244479451,0.835533183,0.702665536,0.320957562,KNC21642,3.28E-01,0.860668127,4.67E-01,0.48200897
ref|XM_023436164.1|,-0.121555613,0.835533183,0.088331264,0.898075141,KNC21643,5.27E-02,0.860668127,-3.86E-02,0.93465995
ref|XM_023436165.1|,0.006386422,0.984081845,0.05126474,0.940615387,KNC21644,-6.99E-02,0.892470553,2.50E-01,0.72770935
ref|XM_023436166.1|,-0.002963909,0.992385885,-0.185376207,0.673547614,KNC21645,-4.84E-02,0.902115864,-1.35E-01,0.82098065
ref|XM_023436167.1|,0.161926411,0.835533183,-0.124470757,0.835425998,KNC21646,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436168.1|,-0.065892243,0.878274777,-0.095048429,0.917423728,KNC21647,-4.31E-01,0.860668127,9.38E-01,0.2940757
ref|XM_023436169.1|,-0.033490032,0.934121863,-0.016052235,0.98368987,KNC21648,-1.08E-01,0.880185919,-3.87E-01,0.69751307
ref|XM_023436170.1|,0.111329409,0.835533183,-0.265701087,0.602914744,KNC21649,-8.00E-02,0.860668127,-1.30E-02,0.99082566
ref|XM_023436171.1|,0.592021494,0.835533183,-0.726026754,0.529646801,KNC21650,-4.90E-02,0.983070481,-1.55E+00,0.48386068
ref|XM_023436172.1|,-0.326439664,0.835533183,-0.64078055,0.652315254,KNC21651,-1.53E-01,0.860668127,4.72E-01,0.47014544
ref|XM_023436173.1|,-0.369366894,0.835533183,0.575704191,0.23866953,KNC21652,-8.42E-02,0.866030181,-5.43E-03,0.99725437
ref|XM_023436174.1|,0.146113283,0.87174688,-0.077745529,0.969066551,KNC21653,-2.63E-01,0.860668127,4.03E-01,0.55064842
ref|XM_023436175.1|,-0.152645301,0.835533183,-0.073448091,0.933220638,KNC21654,-3.63E-02,0.944801225,1.88E-01,0.77908637
ref|XM_023436176.1|,0.519786454,0.835533183,-1.029974866,0.030862619,KNC21655,-8.15E-02,0.902171244,8.72E-01,0.05507085
ref|XM_023436177.1|,-0.061045184,0.913995137,0.05994916,0.960918736,KNC21656,-5.11E-02,0.860668127,4.09E-01,0.05507085
ref|XM_023436178.1|,0.080163541,0.835533183,-0.144418018,0.790944288,KNC21657,-3.85E-02,0.928999495,9.44E-03,0.992827
ref|XM_023436179.1|,0.469219891,0.835533183,-0.946190636,0.035229835,KNC21658,1.44E-01,0.860668127,1.25E-01,0.88428857
ref|XM_023436180.1|,0.245486409,0.835533183,-1.153521175,0.253833812,KNC21659,2.99E+00,0.003951789,2.52E+00,0.11808738
ref|XM_023436181.1|,-0.118072339,0.835533183,0.568126651,0.033409956,KNC21660,2.25E+00,0.071234588,2.73E+00,0.05507085
ref|XM_023436182.1|,0.293186994,0.835533183,-0.83459002,0.325556514,KNC21661,2.17E-02,0.975673881,1.40E-01,0.88431342
ref|XM_023436183.1|,-0.008960773,0.984081845,-0.063805718,0.949444825,KNC21662,-1.91E-02,0.975673881,9.14E-02,0.92838667
ref|XM_023436184.1|,-0.389491155,0.835533183,0.964117813,0.751221414,KNC21663,9.00E-02,0.860668127,-3.36E-01,0.57952749
ref|XM_023436185.1|,-0.068792713,0.835533183,0.155766133,0.618729377,KNC21664,2.92E-01,0.860668127,-2.60E-02,0.97701616
ref|XM_023436186.1|,-0.653486645,0.835533183,0.899482055,0.461741032,KNC21665,-8.77E-02,0.860668127,-2.83E-01,0.42571684
ref|XM_023436187.1|,0.212982643,0.835533183,-0.463132835,0.751221414,KNC21666,-6.36E-02,0.956590181,4.02E-02,0.98579841
ref|XM_023436188.1|,0.111712509,0.921096038,-1.147114512,0.223610295,KNC21667,1.20E-01,0.919239687,-5.97E-01,0.6571094
ref|XM_023436189.1|,-0.108631837,0.835533183,0.206713248,0.642911082,KNC21668,-2.84E-02,0.960268167,-2.73E-01,0.60306213
ref|XM_023436190.1|,-0.022236332,0.969020049,-0.127420845,0.874693471,KNC21669,2.18E-01,0.860668127,9.23E-03,0.99344445
ref|XM_023436191.1|,0.241553849,0.835533183,-0.243849328,0.848234399,KNC21670,1.45E-01,0.860668127,-2.33E-01,0.66939799
ref|XM_023436192.1|,-0.439186153,0.835533183,0.806180669,0.277753851,KNC21671,-3.10E-01,0.860668127,-1.20E-02,0.99352844
ref|XM_023436193.1|,-0.047855853,0.903707434,-0.12753825,0.850139192,KNC21672,7.16E-02,0.860668127,-4.09E-01,0.05507085
ref|XM_023436194.1|,-0.089651875,0.835533183,-0.178791148,0.747792303,KNC21673,1.47E-02,0.975703691,2.01E-01,0.72655176
ref|XM_023436195.1|,0.065118576,0.880304831,0.236640292,0.715013994,KNC21674,-2.30E-01,0.860668127,-3.90E-01,0.43224083
ref|XM_023436196.1|,0.043117787,0.909839656,0.121829297,0.85087643,KNC21675,1.48E-01,0.919029252,-1.07E+00,0.40626333
ref|XM_023436197.1|,0.348718336,0.835533183,0.550706183,0.572903389,KNC21676,2.88E-02,0.971920541,1.10E-01,0.91196746
ref|XM_023436198.1|,-0.041764561,0.857645954,0.066258569,0.892045944,KNC21677,-1.86E-01,0.873489676,-2.33E-01,0.92193331
ref|XM_023436199.1|,0.001941845,0.994804928,-0.231128372,0.496053867,KNC21678,-1.47E-01,0.906970491,-5.34E-01,0.75152231
ref|XM_023436200.1|,0.166190211,0.835533183,-0.284284907,0.581055256,KNC21679,-1.19E-01,0.860668127,5.48E-01,0.05507085
ref|XM_023436201.1|,-0.00358662,0.993195108,0.103522074,0.902793792,KNC21680,-3.81E-01,0.860668127,7.95E-01,0.49387049
ref|XM_023436202.1|,0.094762048,0.835533183,-0.407582361,0.074232331,KNC21681,-2.40E-01,0.860668127,7.93E-01,0.05507085
ref|XM_023436203.1|,-0.05094834,0.835533183,0.432772709,0.028962024,KNC21682,1.86E-01,0.860668127,-1.25E-01,0.87840011
ref|XM_023436204.1|,0.037613976,0.852487422,0.205366715,0.37378282,KNC21683,-1.60E-01,0.90326571,-1.13E+00,0.32095396
ref|XM_023436205.1|,0.078462008,0.835533183,0.190041439,0.514611539,KNC21684,-1.94E-01,0.860668127,3.14E-01,0.85447309
ref|XM_023436206.1|,0.167626175,0.835533183,-0.0186066,0.971391434,KNC21685,-7.19E-02,0.860668127,9.05E-02,0.87840011
ref|XM_023436207.1|,0.200964525,0.835533183,-0.261018842,0.798374346,KNC21686,-2.49E-01,0.860668127,5.08E-01,0.54999922
ref|XM_023436208.1|,-0.004924915,0.987453253,0.107787549,0.860556448,KNC21687,2.80E-01,0.860668127,-1.23E-01,0.85761228
ref|XM_023436209.1|,0.115636114,0.865068446,-0.312478825,0.789121656,KNC21688,1.65E-01,0.860668127,-1.07E-01,0.81780204
ref|XM_023436210.1|,-0.208271529,0.835533183,1.385600559,0.101263241,KNC21689,7.64E-02,0.944964198,-5.84E-01,0.6027717
ref|XM_023436211.1|,-0.01246089,0.977741049,-0.578611642,0.033280947,KNC21690,-1.04E-02,0.981501085,-1.23E-01,0.85640953
