Geneid_Ls,Transcript_ID,Treatment_logFC,Treatment_pvalue,Interaction_logFC,Interaction_pvalue,A_4_logFC,A_4_pvalue,A_1_logFC,A_1_pvalue
21552,XM_037970847.1,0.201449113,0.986284156,0.368996562,0.923931979,0.356419541,0.776366938,-0.005526463,0.998537756
21553,XM_037970848.1,0.075559837,0.990791852,0.523939394,0.705726368,0.299340734,0.603644578,-0.226798829,0.798926068
21554,XM_037970849.1,0.343268498,0.998595756,-1.150278164,0.905043383,-0.208725661,0.957121025,0.948167752,0.846585803
21555,XM_037970850.1,0.432908768,0.963854635,0.361561342,0.949715249,0.620656194,0.745305986,0.256566029,0.912312878
21556,XM_037970851.1,-0.198167764,0.763392162,-0.189585572,0.722429813,-0.293483655,0.562846965,-0.101172727,0.798926068
21557,XM_037970852.1,-0.083290467,0.97884941,0.282317825,0.705726368,0.048076619,0.904242473,-0.234488469,0.798926068
21558,XM_037970853.1,0.064675832,0.98649426,0.056123448,0.966097748,0.081629634,0.812967121,0.03197043,0.973801835
21559,XM_037970854.1,0.014997139,0.998595756,0.102723808,0.829567551,0.063392971,0.753164196,-0.036392536,0.920663814
21560,XM_037970855.1,-0.209708888,0.937331801,-0.529388992,0.705726368,-0.47748999,0.705704219,0.049748048,0.96593106
21561,XM_037970856.1,0.629746496,0.918789951,2.022913896,0.705726368,1.55015219,0.457656079,-0.473016928,0.873756601
21562,XM_037970857.1,0.117594826,0.919820866,0.029371924,0.979916558,0.130463736,0.567837308,0.11281976,0.880668764
21563,XM_037970858.1,-0.105555798,0.89471154,0.171106914,0.758741513,-0.027888272,0.931806904,-0.203488359,0.798926068
21564,XM_037970859.1,0.762333883,0.763392162,-1.172256537,0.705726368,0.202171423,0.886451238,1.38544904,0.727500137
21565,XM_037970860.1,0.023933935,0.998595756,0.324356417,0.705726368,0.165501537,0.704492174,-0.155158437,0.798926068
21566,XM_037970861.1,-0.009453679,0.998595756,-0.431945088,0.705726368,-0.217774581,0.705704219,0.230270607,0.798926068
21567,XM_037970862.1,0.302586276,0.97884941,-1.767501151,0.705726368,-0.637978994,0.705704219,1.130167366,0.798926068
21568,XM_037970863.1,0.333561566,0.863620551,0.247742984,0.91448393,0.4425085,0.52517894,0.203928841,0.890077068
21569,XM_037970864.1,-0.007825622,0.998595756,0.142206014,0.947460238,0.051006588,0.952316269,-0.076351632,0.942382004
21570,XM_037970865.1,-0.121462903,0.998595756,-0.326512035,0.928666548,-0.306264192,0.817948464,0.034755765,0.987228971
21571,XM_037970866.1,-0.12254568,0.914050652,-0.101247919,0.926016773,-0.1732118,0.703293372,-0.070274322,0.906393576
21572,XM_037970867.1,0.231148762,0.818490188,-0.065857672,0.962797113,0.200408419,0.705704219,0.277347617,0.798926068
21573,XM_037970868.1,-0.034891323,0.97884941,0.013873922,0.979454636,-0.028640488,0.819886055,-0.04066643,0.861661785
21574,XM_037970869.1,0.045715444,0.998595756,0.108308695,0.949715249,0.099452963,0.860001043,-0.006408498,0.995502828
21575,XM_037970870.1,-0.049405794,0.937331801,0.081229813,0.830548179,-0.010526686,0.933889371,-0.089795997,0.798926068
21576,XM_037970871.1,-0.090317698,0.928285871,0.042262746,0.962797113,-0.070154755,0.707724498,-0.108864173,0.798926068
21577,XM_037970872.1,0.180127753,0.899210603,0.200057542,0.870443644,0.280666713,0.662371118,0.085232254,0.925353196
21578,XM_037970873.1,-0.210620742,0.863620551,-0.619214399,0.705726368,-0.512866884,0.576939155,0.10721841,0.798926068
21579,XM_037970874.1,-0.41884249,0.858586912,0.012250789,0.996764734,-0.403003541,0.705704219,-0.414967292,0.798926068
21580,XM_037970875.1,-0.288738292,0.998595756,-0.167736413,0.979916558,-0.347332157,0.872468293,-0.184459977,0.969130377
21581,XM_037970876.1,0.073541787,0.989581167,0.316450334,0.720090374,0.228430143,0.705704219,-0.088801387,0.91994402
21582,XM_037970877.1,0.205559772,0.928352463,-0.300131839,0.848814192,0.049043117,0.956462743,0.357374521,0.798926068
21583,XM_037970878.1,0.086898078,0.940338563,-0.066173593,0.948065699,0.059281884,0.838814549,0.131185827,0.798926068
21584,XM_037970879.1,0.000691851,0.998595756,-0.191464493,0.705726368,-0.092763199,0.705704219,0.10721841,0.798926068
21585,XM_037970880.1,0.388762438,0.914050652,-0.360060945,0.912239438,0.167661049,0.932138718,0.549610985,0.798926068
21586,XM_037970881.1,-0.157584647,0.963867532,0.142494551,0.945741181,-0.092763199,0.705704219,-0.207634752,0.852672201
21587,XM_037970882.1,-0.188904857,0.956620602,-0.198428544,0.926016773,-0.30821705,0.705704219,-0.090521877,0.927769255
21588,XM_037970883.1,-0.258662595,0.915931104,-0.210298148,0.929204246,-0.354526396,0.705704219,-0.138905951,0.926189865
21589,XM_037970884.1,0.145201995,0.959252454,0.005931664,0.996899336,0.152381277,0.782017589,0.147300676,0.856285894
21590,XM_037970885.1,-0.001745543,0.998595756,0.049702524,0.979916558,0.027874479,0.974812855,-0.023841616,0.982422514
21591,XM_037970886.1,0.211649341,0.830235556,0.013320981,0.992962364,0.21557979,0.705704219,0.207503781,0.798926068
21592,XM_037970887.1,-0.01609843,0.998595756,0.171562847,0.962724676,0.063376749,0.959680804,-0.116942941,0.960034485
21593,XM_037970888.1,0.114804383,0.998595756,-3.691039998,0.616871649,-1.667569993,0.525312033,2.057190112,0.798926068
21594,XM_037970889.1,-0.112586811,0.998595756,-1.284626742,0.705726368,-0.794698975,0.674287192,0.509670798,0.798926068
21595,XM_037970890.1,0.079904564,0.988383779,-0.167920874,0.905788406,0.011128322,0.980529746,0.184740812,0.816892643
21596,XM_037970891.1,0.001799184,0.999674791,-1.85704854,0.705726368,-1.070184524,0.710266925,0.782432276,0.798926068
21597,XM_037970892.1,-0.10489383,0.959252454,0.078714805,0.953852781,-0.078610772,0.766554104,-0.160790171,0.82418596
21598,XM_037970893.1,-0.183301095,0.822935593,-0.038247194,0.973709983,-0.199911981,0.555609971,-0.164021513,0.798926068
21599,XM_037970894.1,0.010734747,0.998595756,0.057256305,0.923436178,0.0371078,0.851180998,-0.014956966,0.970153593
21600,XM_037970895.1,-0.033040024,0.99254861,-0.211193701,0.705726368,-0.136152646,0.674287192,0.078570334,0.80778806
21601,XM_037970896.1,0.321066246,0.921691581,-1.247604236,0.705726368,-0.326217556,0.761294819,0.946607752,0.798926068
21602,XM_037970897.1,0.399609577,0.97884941,0.220705441,0.972099113,0.514249308,0.849245072,0.29851151,0.89920265
21603,XM_037970898.1,0.26067232,0.798698578,0.381035592,0.705726368,0.396250219,0.378107498,0.026881086,0.981106547
21604,XM_037970899.1,0.201047442,0.97884941,0.407853378,0.883788278,0.406594675,0.705704219,0.016292343,0.994597075
21605,XM_037970900.1,0.150990849,0.94307504,-0.319942533,0.747899322,0.003082519,0.993077048,0.341918384,0.798926068
21606,XM_037970901.1,-0.046489327,0.97884941,0.071787945,0.926344973,-0.01192806,0.967679228,-0.081345711,0.816892643
21607,XM_037970902.1,-0.060730789,0.998595756,0.458817163,0.733327116,0.154887328,0.814601191,-0.30245605,0.798926068
21608,XM_037970903.1,-0.332718961,0.93395576,-0.154020912,0.964038867,-0.405501584,0.72046023,-0.257349119,0.864759713
21609,XM_037970904.1,-0.042372327,0.998595756,0.112335476,0.946274969,0.009267605,0.980921319,-0.097305661,0.895882529
21610,XM_037970905.1,-0.032378936,0.998595756,0.038950795,0.98876625,-0.022210836,0.969866307,-0.051314053,0.981106547
21611,XM_037970906.1,0.083582124,0.998595756,0.547377549,0.815184636,0.367103468,0.728826366,-0.220581426,0.889062639
21612,XM_037970907.1,-0.15929358,0.80618079,-0.096130803,0.910312397,-0.207819687,0.432302841,-0.110155552,0.811491624
21613,XM_037970908.1,-0.053572854,0.984492845,0.333503641,0.705726368,0.101758203,0.70913115,-0.236446351,0.798926068
21614,XM_037970909.1,-0.062488337,0.959248524,0.204826621,0.705726368,0.031709938,0.880319635,-0.175190104,0.798926068
21615,XM_037970910.1,0.128990398,0.983278783,-0.494290814,0.733327116,-0.113687763,0.916085076,0.372293675,0.798926068
21616,XM_037970911.1,0.118000823,0.998595756,0.796754557,0.913057939,0.451468236,0.88946582,-0.340563908,0.923492763
21617,XM_037970912.1,0.450600216,0.866486797,-0.464746098,0.859672004,0.217234245,0.899050199,0.675823189,0.798926068
21618,XM_037970913.1,0.045265346,0.986727904,0.102018921,0.892086011,0.094019992,0.737976045,-0.009910127,0.984737952
21619,XM_037970914.1,0.175892116,0.998595756,0.680668654,0.859672004,0.56436087,0.731491338,-0.147951991,0.957796373
21620,XM_037970915.1,-0.042842797,0.998595756,-1.843322788,0.705726368,-1.041596818,0.663746253,0.817223399,0.798926068
21621,XM_037970916.1,0.123806824,0.998595756,0.581279521,0.780960358,0.44116682,0.705704219,-0.113560719,0.943639122
21622,XM_037970917.1,-0.338441073,0.956620602,-0.089792372,0.980680347,-0.385005357,0.751508259,-0.307278901,0.85823362
21623,XM_037970918.1,1.53276372,0.75708309,-0.212701562,0.974862897,1.422154546,0.705704219,1.642069621,0.798926068
21624,XM_037970919.1,1.384189703,0.763392162,0.708799578,0.900991701,1.749291519,0.653637903,1.085662282,0.798926068
21625,XM_037970920.1,0.042458544,0.998595756,0.329441936,0.705726368,0.195076541,0.674287192,-0.122673425,0.85011234
21626,XM_037970921.1,0.135323654,0.97884941,-0.182419825,0.930828063,0.054032852,0.932138718,0.234259917,0.838806804
21627,XM_037970922.1,0.169144362,0.827177471,-0.144399132,0.867403611,0.102488554,0.688805751,0.259296171,0.798926068
21628,XM_037970923.1,0.030145661,0.998595756,0.842275124,0.705726368,0.443297774,0.641675468,-0.37965208,0.798926068
21629,XM_037970924.1,-0.023645296,0.998595756,0.19150417,0.958842894,0.046518162,0.973457457,-0.091980779,0.961526546
21630,XM_037970925.1,0.061465911,0.984614905,-0.220450559,0.772109719,-0.038296994,0.934077318,0.187088306,0.798926068
21631,XM_037970926.1,-0.106001828,0.942448219,0.143250546,0.880224801,-0.037063576,0.917331717,-0.176371556,0.798926068
21632,XM_037970927.1,-0.212128346,0.97884941,0.107505864,0.974877961,-0.158550671,0.885856387,-0.272198713,0.88395081
21633,XM_037970928.1,-0.163677878,0.773988439,-0.057700083,0.949715249,-0.191998966,0.677340049,-0.131931398,0.798926068
21634,XM_037970929.1,-0.041338358,0.998595756,0.05207789,0.9681117,-0.01908955,0.961314963,-0.073822618,0.925971856
21635,XM_037970930.1,-0.110951379,0.959248524,-0.213253156,0.817007467,-0.21279629,0.705704219,0.00231694,0.998132554
21636,XM_037970931.1,-0.616768213,0.975557343,0.176100066,0.98232057,-0.519644827,0.868105302,-0.727992037,0.847821414
21637,XM_037970932.1,-0.036926272,0.998595756,-0.070677192,0.973811967,-0.077950823,0.927279566,-0.00084767,0.999541669
21638,XM_037970933.1,0.025238022,0.998595756,-0.127353143,0.91448393,-0.034932717,0.943157157,0.08754945,0.887557271
21639,XM_037970934.1,-0.120027636,0.899210603,-0.047308815,0.962724676,-0.140677672,0.705704219,-0.095546811,0.816602848
21640,XM_037970935.1,-0.009815123,0.998595756,0.793195025,0.705726368,0.376743971,0.677340049,-0.421754256,0.798926068
21641,XM_037970936.1,0.000691851,0.998595756,-0.191464493,0.705726368,-0.092763199,0.705704219,0.10721841,0.798926068
21642,XM_037970937.1,-0.058932415,0.979076557,-0.305902754,0.705726368,-0.212616183,0.705704219,0.10721841,0.798926068
21643,XM_037970938.1,0.000691851,0.998595756,-0.191464493,0.705726368,-0.092763199,0.705704219,0.10721841,0.798926068
21644,XM_037970939.1,-0.061815657,0.97884941,-0.062125987,0.953710606,-0.092763199,0.705704219,-0.024250178,0.975401398
21645,XM_037970940.1,-0.010444895,0.998595756,-1.073765775,0.672530667,-0.608779403,0.566820202,0.4520422,0.798926068
21646,XM_037970941.1,-0.060416166,0.998595756,-0.083989535,0.957453081,-0.091398268,0.880771778,-0.008129403,0.992711406
21647,XM_037970942.1,-0.202590216,0.97884941,-0.091375082,0.979707317,-0.251890787,0.787835653,-0.140249429,0.950245566
21648,XM_037970943.1,-0.050762806,0.989572128,0.326235197,0.705726368,0.090765778,0.734167071,-0.236746954,0.798926068
21649,XM_037970944.1,-0.453318178,0.880982412,0.559907166,0.831553692,-0.102365057,0.937553005,-0.648657211,0.798926068
21650,XM_037970945.1,0.171652183,0.998595756,0.36636204,0.962947227,0.410907976,0.927279566,0.057107563,0.987101366
21651,XM_037970946.1,0.010980359,0.998595756,0.979275377,0.705726368,0.525485082,0.592740695,-0.466735974,0.798926068
21652,XM_037970947.1,0.162882707,0.998595756,0.102595192,0.979916558,0.214506889,0.891725578,0.098897332,0.965547325
21653,XM_037970948.1,-0.1282365,0.87107325,0.211172596,0.705726368,-0.024761627,0.936652742,-0.233156548,0.798926068
21654,XM_037970949.1,-0.081793217,0.998595756,-0.604611493,0.705726368,-0.365272654,0.676691354,0.248575164,0.798926068
21655,XM_037970950.1,0.143814583,0.906587991,0.247498568,0.750800434,0.259782457,0.705704219,0.007729543,0.990120195
21656,XM_037970951.1,-0.162935595,0.998595756,2.138532658,0.705726368,1.071737886,0.705704219,-1.068725532,0.798926068
21657,XM_037970952.1,0.000691851,0.998595756,-0.191464493,0.705726368,-0.092763199,0.705704219,0.10721841,0.798926068
21658,XM_037970953.1,0.279038376,0.868543006,0.514035681,0.705726368,0.481938383,0.603694686,-0.028632324,0.983492
21659,XM_037970954.1,-0.175119795,0.883395694,-0.183425203,0.867472635,-0.264642923,0.497984596,-0.093341606,0.900004366
21660,XM_037970955.1,-0.065381747,0.998595756,-0.452130978,0.820587539,-0.2853784,0.760019438,0.180128293,0.890751874
21661,XM_037970956.1,0.150520786,0.919820866,-0.326701499,0.705726368,-0.000500242,0.998917087,0.331210916,0.798926068
21662,XM_037970957.1,0.072015006,0.97884941,0.149229836,0.851691677,0.146093945,0.705704219,-0.005843952,0.992711406
21663,XM_037970958.1,-0.278939882,0.799284116,0.421321404,0.705726368,-0.074004336,0.872541522,-0.493963175,0.798926068
21664,XM_037970959.1,-0.560687338,0.97884941,-2.122005509,0.705726368,-1.805436306,0.679787086,0.285752503,0.949046067
21665,XM_037970960.1,-0.565668377,0.778481566,0.611578493,0.742733284,-0.23205294,0.825864758,-0.830180061,0.798926068
21666,XM_037970961.1,0.057365328,0.99095146,-0.371084056,0.705726368,-0.101036762,0.705704219,0.27856981,0.798926068
21667,XM_037970962.1,-0.264084228,0.97884941,1.059965108,0.705726368,0.298995581,0.806422534,-0.775481025,0.798926068
21668,XM_037970963.1,0.183725434,0.97884941,-0.551118305,0.78896925,-0.12129622,0.933889371,0.460595346,0.798926068
21669,XM_037970964.1,0.178374299,0.979076557,0.126464494,0.968191441,0.231655902,0.83649861,0.128359773,0.939304679
21670,XM_037970965.1,0.207451692,0.998595756,-1.543583536,0.705726368,-0.530819457,0.725781756,0.992691362,0.798926068
21671,XM_037970966.1,-0.034584943,0.998595756,0.916242184,0.705726368,0.404884846,0.705704219,-0.519121492,0.798926068
21672,XM_037970967.1,0.095976689,0.975597339,-0.142372523,0.904418366,0.024912009,0.94526533,0.167736647,0.798926068
21673,XM_037970968.1,-0.059355578,0.998595756,-0.067999763,0.961160303,-0.092763199,0.705704219,-0.014347104,0.989633635
21674,XM_037970969.1,-0.070495864,0.97884941,-0.044648239,0.968095091,-0.092763199,0.705704219,-0.037773681,0.961526546
21675,XM_037970970.1,0.000691851,0.998595756,-0.191464493,0.705726368,-0.092763199,0.705704219,0.10721841,0.798926068
21676,XM_037970971.1,0.035495015,0.998595756,0.118356105,0.947460238,0.094052199,0.872609628,-0.022199965,0.984676514
21677,XM_037970972.1,0.000691851,0.998595756,-0.191464493,0.705726368,-0.092763199,0.705704219,0.10721841,0.798926068
21678,XM_037970973.1,-0.055184935,0.998595756,0.234804329,0.825107224,0.050855672,0.932138718,-0.163636639,0.800821053
21679,XM_037970974.1,-0.002678602,0.998595756,0.09874069,0.944886574,0.044720893,0.933889371,-0.043359275,0.958508166
21680,XM_037970975.1,0.119582694,0.876794431,-0.180850224,0.754103684,0.047576601,0.859622494,0.232294357,0.798926068
21681,XM_037970976.1,0.394474932,0.844916273,-0.495223038,0.792242827,0.212347053,0.721351255,0.704783754,0.798926068
21682,XM_037970977.1,-0.396374189,0.910265606,-0.424242416,0.886292227,-0.596375638,0.677340049,-0.171753333,0.939304679
21683,XM_037970978.1,-0.204161898,0.979076557,0.872671022,0.705726368,0.2874844,0.801382574,-0.600177948,0.798926068
21684,XM_037970979.1,-0.065570284,0.961991768,-0.229191659,0.705726368,-0.180006202,0.497984596,0.050801595,0.897292982
21685,XM_037970980.1,0.084496411,0.998595756,0.346784651,0.912239438,0.284979297,0.842792398,-0.079443865,0.961526546
21686,XM_037970981.1,-0.534688798,0.830235556,-0.221350866,0.950274997,-0.660923157,0.705704219,-0.428258528,0.798926068
21687,XM_037970982.1,0.020606956,0.998595756,-0.020647173,0.991233481,0.009662396,0.983788137,0.038000711,0.975401398
21688,XM_037970983.1,-0.223040213,0.97884941,0.905398125,0.705726368,0.261312799,0.801382574,-0.654754683,0.798926068
21689,XM_037970984.1,-0.261565786,0.97884941,0.880383379,0.710923953,0.17955774,0.920560059,-0.68845966,0.798926068
21690,XM_037970985.1,0.275837837,0.875701428,0.113460933,0.95750515,0.343016657,0.705704219,0.218676132,0.798926068
21691,XM_037970986.1,0.243661906,0.979076557,-1.263875941,0.705726368,-0.427652679,0.705704219,0.864014407,0.798926068
21692,XM_037970987.1,-0.291351104,0.97884941,0.285647454,0.950274997,-0.148303243,0.933889371,-0.428359957,0.822699181
21693,XM_037970988.1,-0.048918396,0.998595756,0.388323471,0.910717715,0.140770139,0.934077318,-0.252546303,0.867906539
21694,XM_037970989.1,0.070216052,0.998595756,0.182155428,0.932707199,0.156624668,0.81013057,-0.022216792,0.987101366
21695,XM_037970990.1,-0.099526578,0.975557343,-0.386646468,0.705726368,-0.287686173,0.705704219,0.10721841,0.798926068
21696,XM_037970991.1,-0.218394099,0.732856503,0.207596558,0.705726368,-0.116145706,0.705704219,-0.322998946,0.798926068
21697,XM_037970992.1,-0.054600533,0.961698658,0.114156281,0.796763952,0.000616213,0.997892592,-0.112259006,0.798926068
21698,XM_037970993.1,0.275661727,0.880982412,-0.272358992,0.878473069,0.118711214,0.90927458,0.408266365,0.798926068
21699,XM_037970994.1,-0.032661482,0.998595756,-0.117305863,0.962797113,-0.088816232,0.929267516,0.040418722,0.979852704
21700,XM_037970995.1,0.000691851,0.998595756,-0.191464493,0.705726368,-0.092763199,0.705704219,0.10721841,0.798926068
21701,XM_037970996.1,0.000691851,0.998595756,-0.191464493,0.705726368,-0.092763199,0.705704219,0.10721841,0.798926068
21702,XM_037970997.1,0.549180061,0.798698578,0.156222932,0.96072837,0.631329857,0.705704219,0.482450236,0.798926068
21703,XM_037970998.1,-0.269376379,0.906587991,0.535411436,0.705726368,0.014953303,0.987132596,-0.520511167,0.798926068
21704,XM_037970999.1,0.516164282,0.919820866,0.962596735,0.760347019,0.899053974,0.705704219,-0.060806889,0.984306761
21705,XM_037971000.1,-0.039924976,0.998595756,0.954923997,0.806531541,0.505883015,0.826113479,-0.435839817,0.81662019
21706,XM_037971001.1,-0.158631913,0.998595756,1.56073283,0.705726368,0.539994755,0.801157152,-1.011598197,0.798926068
